reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
68,93,1,73,73,0,l,1.3158215999997083,None,0,73,73,44,203.3688172000002,,203.35852569999997,203.3688172000002,204.35263840000016,204.35263840000016,204.36918950000018,205.6702432000002,l,1.3158215999997083,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
28,33,41,74,74,0,l,1.8215547999998307,None,0,74,74,17,205.68542090000028,,205.67465889999994,205.68542090000028,206.68566670000018,206.68566670000018,206.68566670000018,208.51967100000002,l,1.8215547999998307,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
11,24,90,75,75,0,l,4.244118600000093,None,0,75,75,15,208.53546959999994,,208.52458860000024,208.53546959999994,209.51920389999987,209.51920389999987,209.53554770000028,213.7700315000002,l,4.244118600000093,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
32,78,14,76,76,0,l,2.983473700000104,None,0,76,76,62,213.7857726000002,,213.7741672000002,213.7857726000002,214.7691847000001,214.7691847000001,214.78612010000006,217.76983560000008,l,2.983473700000104,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
44,83,76,77,77,0,l,1.4106544000001122,None,0,77,77,81,217.78553030000012,,217.7747442,217.78553030000012,218.76946540000017,218.76946540000017,218.78550210000003,220.18667300000016,l,1.4106544000001122,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
23,61,60,78,78,0,t,0.6579042000003028,None,0,78,78,99,220.2029394000001,,220.1912824000001,220.2029394000001,221.20251749999989,221.20251749999989,221.20251749999989,221.8696847000001,t,0.6579042000003028,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
53,76,121,79,79,0,l,0.5262281999998777,None,0,79,79,73,221.88572269999986,,221.87621850000005,221.88572269999986,222.8689585000002,222.8689585000002,222.88585550000016,223.4029872000001,l,0.5262281999998777,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
52,67,30,80,80,0,l,3.0841144999999415,None,0,80,80,5,223.41904539999996,,223.4074341999999,223.41904539999996,224.40261450000025,224.40261450000025,224.41950429999997,227.50333090000004,l,3.0841144999999415,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
77,91,101,81,81,0,l,5.644733499999802,None,0,81,81,55,227.51875700000028,,227.50850190000028,227.51875700000028,228.5025902000002,228.5025902000002,228.5190402000003,234.1533454999999,l,5.644733499999802,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
60,94,111,82,82,0,l,1.110878099999809,None,0,82,82,91,234.16922599999998,,234.157874,234.16922599999998,235.1692836000002,235.1692836000002,235.1692836000002,236.28665910000018,l,1.110878099999809,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
74,124,160,83,83,0,l,2.8001084000002265,None,0,83,83,12,236.30214060000026,,236.2918512000001,236.30214060000026,237.2859112000001,237.2859112000001,237.30257119999987,240.08668840000018,l,2.8001084000002265,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
78,166,130,84,84,0,l,2.0811875000003965,None,0,84,84,29,240.10216249999985,,240.0911884000002,240.10216249999985,241.0858658000002,241.0858658000002,241.10237000000006,243.16992949999985,l,2.0811875000003965,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
75,119,132,85,85,0,t,2.4489275999999336,None,0,85,85,85,243.18546049999986,,243.1754616000003,243.18546049999986,244.16935980000017,244.16935980000017,244.18595940000023,246.62015819999988,t,2.4489275999999336,None,212,001,2025-10-30_10h06.11.562,delay_discounting,,2025.1.1,59.90538543424023,2025-10-30 10h06.20.097083 +0530,
