thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.41203703703703703)],[np.float64(0.41944444444444445)],[1],[0],[0],[1.1809014999998908],[None],56,0,56,0,83.02492989999973,,10,83.0075351999999,83.02492989999973,83.02492989999973,0.03571319999991829,84.18852849999985,[np.float64(0.41203703703703703)],[np.float64(0.41944444444444445)],[1],[0],[0],[1.1809014999998908],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
57,0,57,[np.float64(0.11296296296296296)],[np.float64(-0.03796296296296296)],[1],[0],[0],[3.612868400000025],[None],57,0,57,0,84.24439559999973,,10,84.22492939999984,84.24439559999973,84.24439559999973,0.03616909999982454,87.83793190000006,[np.float64(0.11296296296296296)],[np.float64(-0.03796296296296296)],[1],[0],[0],[3.612868400000025],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
58,0,58,[np.float64(-0.3453703703703704)],[np.float64(-0.09814814814814815)],[1],[0],[0],[1.180591899999854],['target'],58,0,58,0,87.87241859999995,,5,87.8579308999997,87.87241859999995,87.87241859999995,0.019717299999683746,89.03862500000014,[np.float64(-0.3453703703703704)],[np.float64(-0.09814814814814815)],[1],[0],[0],[1.180591899999854],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
59,0,59,[np.float64(-0.41759259259259257)],[np.float64(0.18425925925925926)],[1],[0],[0],[0.9127242999998089],['target'],59,0,59,0,89.09283039999991,,10,89.0744308999997,89.09283039999991,89.09283039999991,0.03560460000016974,89.98728029999984,[np.float64(-0.41759259259259257)],[np.float64(0.18425925925925926)],[1],[0],[0],[0.9127242999998089],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
60,0,60,[np.float64(0.4888888888888889)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.1661678999998912],['target'],60,0,60,0,90.0192704000001,,5,90.00553099999979,90.0192704000001,90.0192704000001,0.017937000000074477,91.17179279999982,[np.float64(0.4888888888888889)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.1661678999998912],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
61,0,61,[np.float64(-0.4046296296296296)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.857641799999783],[None],61,0,61,0,91.23261999999977,,10,91.21370149999984,91.23261999999977,91.23261999999977,0.041748500000267086,93.07143349999978,[np.float64(-0.4046296296296296)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.857641799999783],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
62,0,62,[np.float64(0.13240740740740742)],[np.float64(0.4527777777777778)],[1],[0],[0],[1.065476100000069],[None],62,0,62,0,93.1047638,,5,93.08992309999985,93.1047638,93.1047638,0.01828960000011648,94.15549079999982,[np.float64(0.13240740740740742)],[np.float64(0.4527777777777778)],[1],[0],[0],[1.065476100000069],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
63,0,63,[np.float64(0.125)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.1771189999999478],['target'],63,0,63,0,94.18966090000004,,5,94.17562820000012,94.18966090000004,94.18966090000004,0.019981599999937316,95.35284349999984,[np.float64(0.125)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.1771189999999478],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
64,0,64,[np.float64(-0.42407407407407405)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.8840021000000888],['target'],64,0,64,0,95.3830254999998,,5,95.37080979999973,95.3830254999998,95.3830254999998,0.017752499999915017,97.25496339999972,[np.float64(-0.42407407407407405)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.8840021000000888],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
65,0,65,[np.float64(0.17407407407407408)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.0630752000001849],[None],65,0,65,0,97.28929990000006,,5,97.27488640000001,97.28929990000006,97.28929990000006,0.019659999999930733,98.33805570000004,[np.float64(0.17407407407407408)],[np.float64(0.34444444444444444)],[1],[0],[0],[1.0630752000001849],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
66,0,66,[np.float64(0.287962962962963)],[np.float64(0.06851851851851852)],[1],[0],[0],[1.230245300000206],['target'],66,0,66,0,98.39353140000003,,10,98.37471849999974,98.39353140000003,98.39353140000003,0.03650569999990694,99.60506850000002,[np.float64(0.287962962962963)],[np.float64(0.06851851851851852)],[1],[0],[0],[1.230245300000206],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
67,0,67,[np.float64(0.2564814814814815)],[np.float64(0.05740740740740741)],[1],[0],[0],[0.7655374999999367],['target'],67,0,67,0,99.63774590000003,,5,99.62353249999978,99.63774590000003,99.63774590000003,0.0182451000000583,100.38916389999986,[np.float64(0.2564814814814815)],[np.float64(0.05740740740740741)],[1],[0],[0],[0.7655374999999367],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
68,0,68,[np.float64(-0.03888888888888889)],[np.float64(-0.33055555555555555)],[1],[0],[0],[1.781195199999729],['target'],68,0,68,0,100.42561010000009,,5,100.40885669999989,100.42561010000009,100.42561010000009,0.019546099999843136,102.19018249999999,[np.float64(-0.03888888888888889)],[np.float64(-0.33055555555555555)],[1],[0],[0],[1.781195199999729],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
69,0,69,[np.float64(-0.49444444444444446)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.006641800000125],['target'],69,0,69,0,102.23246900000004,,5,102.21524479999971,102.23246900000004,102.23246900000004,0.024795600000288687,103.22197499999993,[np.float64(-0.49444444444444446)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.006641800000125],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
70,0,70,[np.float64(0.3351851851851852)],[np.float64(-0.10185185185185185)],[1],[0],[0],[1.9145496999999523],['target'],70,0,70,0,103.2539369000001,,5,103.24049979999972,103.2539369000001,103.2539369000001,0.01836090000006152,105.15515499999992,[np.float64(0.3351851851851852)],[np.float64(-0.10185185185185185)],[1],[0],[0],[1.9145496999999523],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
71,0,71,[np.float64(-0.1111111111111111)],[np.float64(-0.07592592592592592)],[1],[0],[0],[1.2990663000000495],['target'],71,0,71,0,105.18665239999973,,5,105.17263520000006,105.18665239999973,105.18665239999973,0.017305899999882968,106.47180419999995,[np.float64(-0.1111111111111111)],[np.float64(-0.07592592592592592)],[1],[0],[0],[1.2990663000000495],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
72,0,72,[np.float64(-0.38425925925925924)],[np.float64(-0.4185185185185185)],[1],[0],[0],[1.6460855000000265],['target'],72,0,72,0,106.50695219999989,,5,106.49037589999989,106.50695219999989,106.50695219999989,0.018426200000249082,108.13654469999983,[np.float64(-0.38425925925925924)],[np.float64(-0.4185185185185185)],[1],[0],[0],[1.6460855000000265],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
73,0,73,[np.float64(-0.46296296296296297)],[np.float64(-0.3175925925925926)],[1],[0],[0],[0.8560623999997006],['target'],73,0,73,0,108.19884430000002,,10,108.17983019999974,108.19884430000002,108.19884430000002,0.04318990000001577,109.03595529999984,[np.float64(-0.46296296296296297)],[np.float64(-0.3175925925925926)],[1],[0],[0],[0.8560623999997006],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
74,0,74,[np.float64(-0.4027777777777778)],[np.float64(-0.41759259259259257)],[1],[0],[0],[1.6356266999996478],[None],74,0,74,0,109.06475920000003,,5,109.0532005,109.06475920000003,109.06475920000003,0.017040900000210968,110.6889898999998,[np.float64(-0.4027777777777778)],[np.float64(-0.41759259259259257)],[1],[0],[0],[1.6356266999996478],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
75,0,75,[np.float64(0.12777777777777777)],[np.float64(0.3537037037037037)],[1],[0],[0],[1.8041865000000143],[None],75,0,75,0,110.75329789999978,,10,110.7343808999999,110.75329789999978,110.75329789999978,0.045157799999742565,112.53867619999983,[np.float64(0.12777777777777777)],[np.float64(0.3537037037037037)],[1],[0],[0],[1.8041865000000143],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
76,0,76,[np.float64(0.34074074074074073)],[np.float64(-0.05092592592592592)],[1],[0],[0],[1.5443694000000505],['target'],76,0,76,0,112.57621599999993,,5,112.56109909999986,112.57621599999993,112.57621599999993,0.022226799999771174,114.10554999999977,[np.float64(0.34074074074074073)],[np.float64(-0.05092592592592592)],[1],[0],[0],[1.5443694000000505],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
77,0,77,[np.float64(0.5037037037037037)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.2081035000001066],[None],77,0,77,0,114.1666967000001,,10,114.14699689999998,114.1666967000001,114.1666967000001,0.04108319999977539,115.35520459999998,[np.float64(0.5037037037037037)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.2081035000001066],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
78,0,78,[np.float64(-0.4675925925925926)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.2809369999999944],['target'],78,0,78,0,115.39002519999985,,5,115.37437580000005,115.39002519999985,115.39002519999985,0.018960099999731028,116.65540680000004,[np.float64(-0.4675925925925926)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.2809369999999944],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
79,0,79,[np.float64(-0.22777777777777777)],[np.float64(0.5)],[1],[0],[0],[1.2794154999996863],[None],79,0,79,0,116.7112044999999,,10,116.6923711999998,116.7112044999999,116.7112044999999,0.036774700000023586,117.97192599999971,[np.float64(-0.22777777777777777)],[np.float64(0.5)],[1],[0],[0],[1.2794154999996863],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
80,0,80,[np.float64(-0.013888888888888888)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.746303700000226],[None],80,0,80,0,118.0055739999998,,5,117.9912491,118.0055739999998,118.0055739999998,0.018993099999988772,119.73765259999982,[np.float64(-0.013888888888888888)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.746303700000226],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
81,0,81,[np.float64(-0.2601851851851852)],[np.float64(0.041666666666666664)],[1],[0],[0],[1.713880700000118],['target'],81,0,81,0,119.79281390000006,,10,119.77386739999974,119.79281390000006,119.79281390000006,0.03604830000040238,121.48788590000004,[np.float64(-0.2601851851851852)],[np.float64(0.041666666666666664)],[1],[0],[0],[1.713880700000118],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
82,0,82,[np.float64(0.2638888888888889)],[np.float64(-0.2916666666666667)],[1],[0],[0],[1.6627960000000712],['target'],82,0,82,0,121.54767609999999,,10,121.52616429999989,121.54767609999999,121.54767609999999,0.037980200000220066,123.18904530000009,[np.float64(0.2638888888888889)],[np.float64(-0.2916666666666667)],[1],[0],[0],[1.6627960000000712],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
83,0,83,[np.float64(-0.008333333333333333)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.830467100000078],[None],83,0,83,0,123.22165150000001,,5,123.2077476999998,123.22165150000001,123.22165150000001,0.018502999999782332,125.03835709999976,[np.float64(-0.008333333333333333)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.830467100000078],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
84,0,84,[np.float64(-0.5212962962962963)],[np.float64(-0.3388888888888889)],[1],[0],[0],[0.9099737000001369],[None],84,0,84,0,125.09755809999979,,10,125.07773899999984,125.09755809999979,125.09755809999979,0.03914579999991474,125.98785739999994,[np.float64(-0.5212962962962963)],[np.float64(-0.3388888888888889)],[1],[0],[0],[0.9099737000001369],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
85,0,85,[np.float64(-0.30925925925925923)],[np.float64(-0.2)],[1],[0],[0],[1.109585700000025],['target'],85,0,85,0,126.05616800000007,,10,126.02886519999993,126.05616800000007,126.05616800000007,0.04065080000009402,127.13853410000002,[np.float64(-0.30925925925925923)],[np.float64(-0.2)],[1],[0],[0],[1.109585700000025],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
86,0,86,[np.float64(0.15555555555555556)],[np.float64(-0.025)],[1],[0],[0],[1.1722978000002513],['target'],86,0,86,0,127.20140289999972,,10,127.18206950000013,127.20140289999972,127.20140289999972,0.04332209999984116,128.35448159999987,[np.float64(0.15555555555555556)],[np.float64(-0.025)],[1],[0],[0],[1.1722978000002513],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
87,0,87,[np.float64(-0.275)],[np.float64(-0.06296296296296296)],[1],[0],[0],[1.2637513999998191],['target'],87,0,87,0,128.40973399999984,,10,128.39090829999986,128.40973399999984,128.40973399999984,0.03617020000001503,129.65479629999982,[np.float64(-0.275)],[np.float64(-0.06296296296296296)],[1],[0],[0],[1.2637513999998191],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
88,0,88,[np.float64(0.30185185185185187)],[np.float64(-0.4222222222222222)],[1],[0],[0],[1.9987406000000192],['target'],88,0,88,0,129.68510949999973,,5,129.67350669999996,129.68510949999973,129.68510949999973,0.01842930000020715,131.67236019999973,[np.float64(0.30185185185185187)],[np.float64(-0.4222222222222222)],[1],[0],[0],[1.9987406000000192],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
89,0,89,[np.float64(0.275)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.71092039999985],['target'],89,0,89,0,131.73266990000002,,10,131.7109461,131.73266990000002,131.73266990000002,0.03843959999994695,133.42195279999987,[np.float64(0.275)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.71092039999985],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
90,0,90,[np.float64(-0.05740740740740741)],[np.float64(0.33611111111111114)],[1],[0],[0],[1.277251399999841],['target'],90,0,90,0,133.46016099999997,,5,133.4439023,133.46016099999997,133.46016099999997,0.02176019999978962,134.72124350000013,[np.float64(-0.05740740740740741)],[np.float64(0.33611111111111114)],[1],[0],[0],[1.277251399999841],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
91,0,91,[np.float64(0.39166666666666666)],[np.float64(-0.14074074074074075)],[1],[0],[0],[3.2635755999999674],['target'],91,0,91,0,134.7776902999999,,10,134.75859089999994,134.7776902999999,134.7776902999999,0.037159299999984796,138.0222874000001,[np.float64(0.39166666666666666)],[np.float64(-0.14074074074074075)],[1],[0],[0],[3.2635755999999674],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
92,0,92,[np.float64(0.2564814814814815)],[np.float64(0.4759259259259259)],[1],[0],[0],[2.51201570000012],['target'],92,0,92,0,138.05612919999976,,5,138.04146219999984,138.05612919999976,138.05612919999976,0.01889400000027308,140.55355120000013,[np.float64(0.2564814814814815)],[np.float64(0.4759259259259259)],[1],[0],[0],[2.51201570000012],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
93,0,93,[np.float64(0.0962962962962963)],[np.float64(0.3074074074074074)],[1],[0],[0],[1.262582900000325],['target'],93,0,93,0,140.5896948999998,,5,140.5743865999998,140.5896948999998,140.5896948999998,0.020702399999663612,141.8370602,[np.float64(0.0962962962962963)],[np.float64(0.3074074074074074)],[1],[0],[0],[1.262582900000325],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
94,0,94,[np.float64(0.10833333333333334)],[np.float64(0.15092592592592594)],[1],[0],[0],[1.2282095000000481],['target'],94,0,94,0,141.8952746,,10,141.87661549999984,141.8952746,141.8952746,0.03932179999992513,143.10491909999973,[np.float64(0.10833333333333334)],[np.float64(0.15092592592592594)],[1],[0],[0],[1.2282095000000481],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
95,0,95,[np.float64(0.11851851851851852)],[np.float64(-0.2037037037037037)],[1],[0],[0],[1.4453324000000976],[None],95,0,95,0,143.16308449999997,,10,143.14305890000014,143.16308449999997,143.16308449999997,0.03794900000002599,144.58847909999986,[np.float64(0.11851851851851852)],[np.float64(-0.2037037037037037)],[1],[0],[0],[1.4453324000000976],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
96,0,96,[np.float64(-0.20555555555555555)],[np.float64(0.36944444444444446)],[1],[0],[0],[2.261960999999701],['target'],96,0,96,0,144.64972709999984,,10,144.62700949999999,144.64972709999984,144.64972709999984,0.038358400000106485,146.8890610999997,[np.float64(-0.20555555555555555)],[np.float64(0.36944444444444446)],[1],[0],[0],[2.261960999999701],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
97,0,97,[np.float64(0.4527777777777778)],[np.float64(-0.028703703703703703)],[1],[0],[0],[1.7961788000002343],['target'],97,0,97,0,146.94434079999974,,10,146.9257523000001,146.94434079999974,146.94434079999974,0.036467000000357075,148.72202100000004,[np.float64(0.4527777777777778)],[np.float64(-0.028703703703703703)],[1],[0],[0],[1.7961788000002343],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
98,0,98,[np.float64(0.3685185185185185)],[np.float64(-0.13796296296296295)],[1],[0],[0],[1.0622346000000107],['target'],98,0,98,0,148.77716770000006,,10,148.75792180000008,148.77716770000006,148.77716770000006,0.03568619999987277,149.82034620000013,[np.float64(0.3685185185185185)],[np.float64(-0.13796296296296295)],[1],[0],[0],[1.0622346000000107],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
99,0,99,[np.float64(0.2814814814814815)],[np.float64(-0.15925925925925927)],[1],[0],[0],[1.4115750999999364],['target'],99,0,99,0,149.87723159999996,,10,149.8585822,149.87723159999996,149.87723159999996,0.038013800000044284,151.27023400000007,[np.float64(0.2814814814814815)],[np.float64(-0.15925925925925927)],[1],[0],[0],[1.4115750999999364],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
100,0,100,[np.float64(-0.23055555555555557)],[np.float64(0.13425925925925927)],[1],[0],[0],[1.2271843999997145],['target'],100,0,100,0,151.3274464000001,,10,151.30985239999973,151.3274464000001,151.3274464000001,0.03942959999994855,152.53711019999992,[np.float64(-0.23055555555555557)],[np.float64(0.13425925925925927)],[1],[0],[0],[1.2271843999997145],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
101,0,101,[np.float64(0.5157407407407407)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.1820826000002853],['target'],101,0,101,0,152.56950449999977,,5,152.55671840000014,152.56950449999977,152.56950449999977,0.019424800000251707,153.73889849999978,[np.float64(0.5157407407407407)],[np.float64(0.29074074074074074)],[1],[0],[0],[1.1820826000002853],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
102,0,102,[np.float64(0.4638888888888889)],[np.float64(-0.017592592592592594)],[1],[0],[0],[1.4266875999996955],['target'],102,0,102,0,153.7973910999999,,10,153.7785272000001,153.7973910999999,153.7973910999999,0.039468699999815726,155.20531149999988,[np.float64(0.4638888888888889)],[np.float64(-0.017592592592592594)],[1],[0],[0],[1.4266875999996955],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
103,0,103,[np.float64(0.23055555555555557)],[np.float64(-0.22962962962962963)],[1],[0],[0],[1.3439414999998007],['target'],103,0,103,0,155.24410510000007,,5,155.22746069999994,155.24410510000007,155.24410510000007,0.02196379999986675,156.57149609999988,[np.float64(0.23055555555555557)],[np.float64(-0.22962962962962963)],[1],[0],[0],[1.3439414999998007],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
104,0,104,[np.float64(0.04351851851851852)],[np.float64(-0.48333333333333334)],[1],[0],[0],[2.0983095999999932],['target'],104,0,104,0,156.62573489999977,,10,156.60720559999982,156.62573489999977,156.62573489999977,0.035533500000383356,158.70571119999977,[np.float64(0.04351851851851852)],[np.float64(-0.48333333333333334)],[1],[0],[0],[2.0983095999999932],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
105,0,105,[np.float64(-0.3731481481481482)],[np.float64(-0.3138888888888889)],[1],[0],[0],[0.8435208999999304],['target'],105,0,105,0,158.74488470000006,,5,158.72823689999996,158.74488470000006,158.74488470000006,0.02215250000017477,159.57194579999987,[np.float64(-0.3731481481481482)],[np.float64(-0.3138888888888889)],[1],[0],[0],[0.8435208999999304],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
106,0,106,[np.float64(-0.08796296296296297)],[np.float64(-0.04259259259259259)],[1],[0],[0],[1.6301809999999932],['target'],106,0,106,0,159.62744729999986,,10,159.60864459999993,159.62744729999986,159.62744729999986,0.03646709999975428,161.23893279999993,[np.float64(-0.08796296296296297)],[np.float64(-0.04259259259259259)],[1],[0],[0],[1.6301809999999932],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
107,0,107,[np.float64(-0.17777777777777778)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.3194145000002209],['target'],107,0,107,0,161.30581389999998,,10,161.28515489999972,161.30581389999998,161.30581389999998,0.046003599999949074,162.60468839999976,[np.float64(-0.17777777777777778)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.3194145000002209],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
108,0,108,[np.float64(0.06388888888888888)],[np.float64(0.07407407407407407)],[1],[0],[0],[1.162427000000207],['target'],108,0,108,0,162.6407819000001,,5,162.62649939999983,162.6407819000001,162.6407819000001,0.021566800000073272,163.78903790000004,[np.float64(0.06388888888888888)],[np.float64(0.07407407407407407)],[1],[0],[0],[1.162427000000207],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
109,0,109,[np.float64(-0.20833333333333334)],[np.float64(-0.30185185185185187)],[1],[0],[0],[2.566736799999944],['target'],109,0,109,0,163.84088569999994,,10,163.8218867999999,163.84088569999994,163.84088569999994,0.03265690000034738,166.38876849999997,[np.float64(-0.20833333333333334)],[np.float64(-0.30185185185185187)],[1],[0],[0],[2.566736799999944],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
110,0,110,[np.float64(-0.5138888888888888)],[np.float64(0.28703703703703703)],[1],[0],[0],[4.29093469999998],['target'],110,0,110,0,166.43128079999997,,5,166.41449490000014,166.43128079999997,166.43128079999997,0.025433800000428164,170.70552180000004,[np.float64(-0.5138888888888888)],[np.float64(0.28703703703703703)],[1],[0],[0],[4.29093469999998],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
111,0,111,[np.float64(-0.2101851851851852)],[np.float64(0.2037037037037037)],[1],[0],[0],[1.1300645999999688],[None],111,0,111,0,170.75956730000007,,10,170.74112710000009,170.75956730000007,170.75956730000007,0.03544370000008712,171.87132569999994,[np.float64(-0.2101851851851852)],[np.float64(0.2037037037037037)],[1],[0],[0],[1.1300645999999688],[None],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
112,0,112,[np.float64(-0.12962962962962962)],[np.float64(-0.07314814814814814)],[1],[0],[0],[1.3936576000000969],['target'],112,0,112,0,171.93265109999993,,10,171.9110499999997,171.93265109999993,171.93265109999993,0.039443199999823264,173.30482829999983,[np.float64(-0.12962962962962962)],[np.float64(-0.07314814814814814)],[1],[0],[0],[1.3936576000000969],['target'],par_1_final,001,2025-09-30_09h24.21.291,visual search,,2025.1.1,59.51725554030668,2025-09-30 09h24.36.807189 +0530,
