delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response_routine.started,text.started,textbox.started,button.started,response_routine.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,203,11,12,space,1.347991600000114,None,9999,1,[5.969366000000036],[5.969376800000191],12,11,203,14,1171.9391087,,1171.9236289,1171.9391087,1172.9226852000002,1172.9226852000002,1172.9394173,1174.2739726,space,1.347991600000114,None,1174.2748307000002,1174.9890419666665,1175.3039377,1175.2860105,1175.2865455,1175.3039377,1175.3039377,1175.3039377,1181.273729,9999,1,[5.969366000000036],[5.969376800000191],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,204,12,12,space,2.9316509000000224,None,999,1,[2.637131099999806],[2.6371412999999393],12,12,204,13,1181.289655,,1181.2740248999999,1181.289655,1182.2889673,1182.2889673,1182.2889673,1185.2227993000001,space,2.9316509000000224,None,1185.2236566000001,1185.6229515666666,1185.9360373,1185.9194687,1185.9200246,1185.9360373,1185.9360373,1185.9360373,1188.5735734,999,1,[2.637131099999806],[2.6371412999999393],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,205,13,12,space,0.5210916000000907,None,000,1,[4.534836599999835],[4.534850199999937],12,13,205,8,1188.5894945,,1188.5739293000001,1188.5894945,1189.5726254,1189.5726254,1189.5892846000002,1190.1064635000002,space,0.5210916000000907,None,1190.1072684,1190.8058009666668,1191.1228207,1191.1041268,1191.1048134000002,1191.1228207,1191.1228207,1191.1228207,1195.6582883,000,1,[4.534836599999835],[4.534850199999937],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,206,14,12,space,0.45959490000018377,None,999,1,[8.563213599999926],[8.56322369999998],12,14,206,15,1195.6729188,,1195.6587298999998,1195.6729188,1196.6732782,1196.6732782,1196.6732782,1197.139772,space,0.45959490000018377,None,1197.1409634000001,1197.2393548666666,1197.5602732000002,1197.5412302,1197.5416814999999,1197.5602732000002,1197.5602732000002,1197.5602732000002,1206.1238899,999,1,[8.563213599999926],[8.56322369999998],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,400,unexp,207,15,12,space,0.3839597999999569,None,350,1,[4.034371400000055],[4.034384900000077],12,15,207,2,1206.1389814,,1206.1242593000002,1206.1389814,1207.1398034,1207.1398034,1207.1398034,1207.5395223,space,0.3839597999999569,None,1207.5405071,1208.2389518666666,1208.5567643999998,1208.5383602000002,1208.5390069999999,1208.5567643999998,1208.5567643999998,1208.5567643999998,1212.5915473,350,1,[4.034371400000055],[4.034384900000077],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,208,0,13,space,0.8980277999999089,None,999,1,[5.133250000000089],[5.133260199999995],13,0,208,12,1212.6055802,,1212.5918361,1212.6055802,1213.5917949,1213.5917949,1213.6081054,1214.4928255,space,0.8980277999999089,None,1214.4937485,1214.6079461666666,1214.9229369999998,1214.9031848,1214.9038369999998,1214.9229369999998,1214.9229369999998,1214.9229369999998,1220.0565704,999,1,[5.133250000000089],[5.133260199999995],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,209,1,13,space,0.30435689999990245,None,999,1,[2.832977599999822],[2.832987699999876],13,1,209,4,1220.0728027999999,,1220.0568629,1220.0728027999999,1221.0561366000002,1221.0561366000002,1221.0725570999998,1221.3733410999998,space,0.30435689999990245,None,1221.37406,1221.7725457666668,1222.0906963000002,1222.0725584000002,1222.0730794,1222.0906963000002,1222.0906963000002,1222.0906963000002,1224.9240645,999,1,[2.832977599999822],[2.832987699999876],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,210,2,13,space,0.6329402999999729,None,750,1,[3.5513281000000916],[3.5513413999999557],13,2,210,3,1224.9395207000002,,1224.9243496,1224.9395207000002,1225.9250926,1225.9250926,1225.94123,1226.5756357999999,space,0.6329402999999729,None,1226.5767145999998,1226.6751930666667,1226.9895296999998,1226.9696007000002,1226.9701774999999,1226.9895296999998,1226.9895296999998,1226.9895296999998,1230.5414016,750,1,[3.5513281000000916],[3.5513413999999557],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,211,3,13,space,0.24838240000008227,None,999,1,[1.6426111000000674],[1.6426252000001114],13,3,211,6,1230.5560516,,1230.5419941999999,1230.5560516,1231.556306,1231.556306,1231.556306,1231.8066377999999,space,0.24838240000008227,None,1231.8076265,1231.9066312666666,1232.2311678,1232.209746,1232.2103816,1232.2311678,1232.2311678,1232.2311678,1233.8742668999998,999,1,[1.6426111000000674],[1.6426252000001114],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,400,unexp,212,4,13,space,0.28713059999995494,None,750,1,[2.068653999999924],[2.068670099999963],13,4,212,2,1233.8901194,,1233.8746664,1233.8901194,1234.8893263999998,1234.8893263999998,1234.9059100999998,1235.1898909000001,space,0.28713059999995494,None,1235.1907735999998,1235.8895850666665,1236.2058613,1236.1888079,1236.1892576,1236.2058613,1236.2058613,1236.2058613,1238.2751355999999,750,1,[2.068653999999924],[2.068670099999963],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,213,5,13,space,0.5980100000001585,None,999,1,[1.511884999999893],[1.5118975999998838],13,5,213,9,1238.2893752999998,,1238.2758232,1238.2893752999998,1239.2918722,1239.2918722,1239.2918722,1239.892088,space,0.5980100000001585,None,1239.8930771,1239.9917363666666,1240.3120927,1240.2909239,1240.2916397,1240.3120927,1240.3120927,1240.3120927,1241.8245536,999,1,[1.511884999999893],[1.5118975999998838],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,214,6,13,space,0.19794340000021293,None,999,1,[1.5972839000000931],[1.5972971999999572],13,6,214,11,1241.8393519,,1241.8248708,1241.8393519,1242.8397470999998,1242.8397470999998,1242.8397470999998,1243.0400789999999,space,0.19794340000021293,None,1243.0411494999998,1243.7417570666669,1244.0596306000002,1244.0376792000002,1244.0383086000002,1244.0596306000002,1244.0596306000002,1244.0596306000002,1245.6573754,999,1,[1.5972839000000931],[1.5972971999999572],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,215,7,13,space,0.18437819999962812,None,999,1,[1.4033583000000363],[1.4033685999997942],13,7,215,7,1245.6730942,,1245.6577552999997,1245.6730942,1246.6729872,1246.6729872,1246.6729872,1246.8732949999999,space,0.18437819999962812,None,1246.8743645,1247.2725164666665,1247.5862441999998,1247.5641581999998,1247.5648221000001,1247.5862441999998,1247.5862441999998,1247.5862441999998,1248.990003,999,1,[1.4033583000000363],[1.4033685999997942],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,216,8,13,space,0.245292299999619,None,9999,1,[1.8483450000003359],[1.8483553000000938],13,8,216,15,1249.0063207999997,,1248.9903286999997,1249.0063207999997,1249.9920652,1249.9920652,1250.0076356,1250.2400253,space,0.245292299999619,None,1250.2409711999999,1250.3416269666666,1250.6593214,1250.6394762999998,1250.6400362999998,1250.6593214,1250.6593214,1250.6593214,1252.5080773,9999,1,[1.8483450000003359],[1.8483553000000938],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,217,9,13,space,0.049726100000043516,None,350,1,[4.563758400000097],[4.563768900000014],13,9,217,0,1252.522289,,1252.5083802999998,1252.522289,1253.5082917,1253.5082917,1253.5249842999997,1253.5588659,space,0.049726100000043516,None,1253.5598731999999,1253.6579836666667,1253.9774843,1253.9575292999998,1253.9581608999997,1253.9774843,1253.9774843,1253.9774843,1258.5416789,350,1,[4.563758400000097],[4.563768900000014],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,218,10,13,space,0.24245450000034907,None,999,1,[1.8370897999998306],[1.8371056999999382],13,10,218,8,1258.5562117,,1258.5420132,1258.5562117,1259.5416357,1259.5416357,1259.5581471,1259.7902562999998,space,0.24245450000034907,None,1259.7914535999998,1260.4897105666666,1260.8038517999998,1260.7865444,1260.7871030000001,1260.8038517999998,1260.8038517999998,1260.8038517999998,1262.6413864,999,1,[1.8370897999998306],[1.8371056999999382],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,219,11,13,space,0.5992530999997143,None,350,1,[3.9642275000001064],[3.9642377000000124],13,11,219,1,1262.6560623999999,,1262.6416820999998,1262.6560623999999,1263.6567689999997,1263.6567689999997,1263.6567689999997,1264.2570565,space,0.5992530999997143,None,1264.257901,1264.6579735666667,1264.9764537,1264.956831,1264.9574650999998,1264.9764537,1264.9764537,1264.9764537,1268.941076,350,1,[3.9642275000001064],[3.9642377000000124],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,220,12,13,space,0.37361280000004626,None,999,1,[2.6290036000000327],[2.62901359999978],13,12,220,5,1268.9565013000001,,1268.9413746999999,1268.9565013000001,1269.9561322999998,1269.9561322999998,1269.9561322999998,1270.3400020999998,space,0.37361280000004626,None,1270.3407293,1271.0417676666664,1271.3608304999998,1271.3391606999999,1271.3398004,1271.3608304999998,1271.3608304999998,1271.3608304999998,1273.9902226999998,999,1,[2.6290036000000327],[2.62901359999978],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,221,13,13,space,0.6052279999998973,None,999,1,[2.248454800000218],[2.2484706000000187],13,13,221,13,1274.0061919999998,,1273.9905353999998,1274.0061919999998,1274.9897582999997,1274.9897582999997,1275.0067473,1275.6066144000001,space,0.6052279999998973,None,1275.6074006999997,1276.0082196666665,1276.3258646,1276.3046743,1276.3054441999998,1276.3258646,1276.3258646,1276.3258646,1278.5748365999998,999,1,[2.248454800000218],[2.2484706000000187],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,222,14,13,space,0.08546100000012302,None,999,1,[2.632181599999967],[2.6321939999997994],13,14,222,14,1278.5891364999998,,1278.5755940999998,1278.5891364999998,1279.5900300999997,1279.5900300999997,1279.5900300999997,1279.6903408999997,space,0.08546100000012302,None,1279.6911178999999,1280.3918213666664,1280.7079629999998,1280.6898375,1280.6902658,1280.7079629999998,1280.7079629999998,1280.7079629999998,1283.3405543999997,999,1,[2.632181599999967],[2.6321939999997994],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,223,15,13,space,0.4943833000002087,None,999,1,[5.116319999999632],[5.116339499999867],13,15,223,10,1283.3564748999997,,1283.3408802999998,1283.3564748999997,1284.3400437,1284.3400437,1284.3568092,1284.8400017999998,space,0.4943833000002087,None,1284.8407165999997,1285.2396556666665,1285.5570441,1285.5379322,1285.5384917000001,1285.5570441,1285.5570441,1285.5570441,1290.6738953999998,999,1,[5.116319999999632],[5.116339499999867],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,224,0,14,space,0.6852039000000332,None,999,1,[1.4757032000002255],[1.475714600000174],14,0,224,11,1290.6892512999998,,1290.6742982,1290.6892512999998,1291.6897811999997,1291.6897811999997,1291.6897811999997,1292.3905872,space,0.6852039000000332,None,1292.3915521,1293.0928076666667,1293.4152599999998,1293.3954058,1293.3959909999999,1293.4152599999998,1293.4152599999998,1293.4152599999998,1294.8913583999997,999,1,[1.4757032000002255],[1.475714600000174],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,225,1,14,space,0.31454570000005333,None,350,1,[3.1882979000001797],[3.1883084999999483],14,1,225,1,1294.9066724999998,,1294.8916540999999,1294.9066724999998,1295.9069285,1295.9069285,1295.9069285,1296.2237805999998,space,0.31454570000005333,None,1296.2244805999999,1296.6397522666664,1296.9524596,1296.9346962,1296.9352107,1296.9524596,1296.9524596,1296.9524596,1300.1411629999998,350,1,[3.1882979000001797],[3.1883084999999483],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,226,2,14,space,0.5022155999999995,None,999,1,[3.1983577999999397],[3.198367899999994],14,2,226,14,1300.1563157,,1300.1414830999997,1300.1563157,1301.1414811,1301.1414811,1301.1586539,1301.66012,space,0.5022155999999995,None,1301.6609783,1302.3751525666664,1302.692751,1302.6728736,1302.6734584,1302.692751,1302.692751,1302.692751,1305.8915281,999,1,[3.1983577999999397],[3.198367899999994],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,227,3,14,space,0.20137130000011894,None,999,1,[2.147989499999767],[2.148002699999779],14,3,227,4,1305.9064104,,1305.891839,1305.9064104,1306.9067366,1306.9067366,1306.9067366,1307.1235275999998,space,0.20137130000011894,None,1307.1242413,1307.5231854666665,1307.8425610999998,1307.8249141000001,1307.8259573999999,1307.8425610999998,1307.8425610999998,1307.8425610999998,1309.9910338999998,999,1,[2.147989499999767],[2.148002699999779],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,228,4,14,space,0.16688799999974435,None,999,1,[2.198959500000001],[2.198973300000034],14,4,228,10,1310.0060977999997,,1309.9914227,1310.0060977999997,1311.0061311,1311.0061311,1311.0061311,1311.174251,space,0.16688799999974435,None,1311.1753436999998,1311.5897234666666,1311.9083293999997,1311.8911721999998,1311.8916252999998,1311.9083293999997,1311.9083293999997,1311.9083293999997,1314.1079452,999,1,[2.198959500000001],[2.198973300000034],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,229,5,14,space,0.19767860000001747,None,999,1,[1.536926400000084],[1.5369360999998207],14,5,229,12,1314.1233406000001,,1314.1083155000001,1314.1233406000001,1315.1230885999998,1315.1230885999998,1315.1230885999998,1315.325813,space,0.19767860000001747,None,1315.3267504,1315.4250985666665,1315.7365044999997,1315.7161326,1315.7168229,1315.7365044999997,1315.7365044999997,1315.7365044999997,1317.2739041,999,1,[1.536926400000084],[1.5369360999998207],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,400,unexp,230,6,14,space,0.31539629999997487,None,,1,[0.019583800000418705],[0.019595700000081706],14,6,230,2,1317.2894496,,1317.2742389999999,1317.2894496,1318.2729885999997,1318.2729885999997,1318.2896007,1318.5904293999997,space,0.31539629999997487,None,1318.5912696,1319.3067161666665,1319.6209301,1319.6029905,1319.6034566999997,1319.6209301,1319.6209301,1319.6209301,1319.6408986000001,,1,[0.019583800000418705],[0.019595700000081706],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,231,7,14,space,1.6145930000002409,None,999,1,[6.4758600000000115],[6.475870499999928],14,7,231,7,1319.6570590000001,,1319.6411975,1319.6570590000001,1320.6401434999998,1320.6401434999998,1320.6582389,1322.2589279999997,space,1.6145930000002409,None,1322.2599761000001,1322.6583807666664,1322.9824979,1322.9619005,1322.9625498999999,1322.9824979,1322.9824979,1322.9824979,1329.4587745,999,1,[6.4758600000000115],[6.475870499999928],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,232,8,14,space,0.8669476999998551,None,350,1,[3.611958699999832],[3.611971100000119],14,8,232,3,1329.4731136999999,,1329.4590681999998,1329.4731136999999,1330.45894,1330.45894,1330.4750088,1331.3425207999999,space,0.8669476999998551,None,1331.3438763999998,1331.4423275666666,1331.7630452999997,1331.7432871,1331.7439352000001,1331.7630452999997,1331.7630452999997,1331.7630452999997,1335.3754212999997,350,1,[3.611958699999832],[3.611971100000119],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,233,9,14,space,0.6217069999997875,None,999,1,[2.043926400000146],[2.0439360000000306],14,9,233,15,1335.3899717,,1335.3758073,1335.3899717,1336.3897883,1336.3897883,1336.3897883,1337.0236559999998,space,0.6217069999997875,None,1337.0243993,1337.1230509666664,1337.4304705,1337.4124072999998,1337.4129359999997,1337.4304705,1337.4304705,1337.4304705,1339.4747631999999,999,1,[2.043926400000146],[2.0439360000000306],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,234,10,14,space,0.4305500000000393,None,350,1,[5.587457900000118],[5.587467800000013],14,10,234,0,1339.4901854,,1339.4750789,1339.4901854,1340.4902100999998,1340.4902100999998,1340.4902100999998,1340.9234661,space,0.4305500000000393,None,1340.9241650999998,1341.0233676666664,1341.3371463999997,1341.3189278,1341.3193907999998,1341.3371463999997,1341.3371463999997,1341.3371463999997,1346.9249956999997,350,1,[5.587457900000118],[5.587467800000013],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,235,11,14,space,0.4557204000002457,None,999,1,[1.8813631000002715],[1.881373100000019],14,11,235,9,1346.9399144999998,,1346.9253021,1346.9399144999998,1347.9396275,1347.9396275,1347.9396275,1348.4068535000001,space,0.4557204000002457,None,1348.4076037,1348.5060611666665,1348.8270257999998,1348.8086785,1348.8091301,1348.8270257999998,1348.8270257999998,1348.8270257999998,1350.7087834999998,999,1,[1.8813631000002715],[1.881373100000019],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,236,12,14,space,2.520363499999803,None,999,1,[1.5385940000001028],[1.5386093000001893],14,12,236,6,1350.7235357,,1350.7091,1350.7235357,1351.7234856,1351.7234856,1351.7234856,1354.2592673,space,2.520363499999803,None,1354.2604637999998,1354.3590812666664,1354.6691038999998,1354.6503399999997,1354.6510282999998,1354.6691038999998,1354.6691038999998,1354.6691038999998,1356.2082164999997,999,1,[1.5385940000001028],[1.5386093000001893],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,237,13,14,space,0.21808250000003682,None,999,1,[1.5477688999999373],[1.5477789999999914],14,13,237,13,1356.2231416999998,,1356.2086024,1356.2231416999998,1357.2232393999998,1357.2232393999998,1357.2232393999998,1357.4576183999998,space,0.21808250000003682,None,1357.4588122,1357.8570002666668,1358.1770459,1358.1565532,1358.1570155,1358.1770459,1358.1770459,1358.1770459,1359.7251809999998,999,1,[1.5477688999999373],[1.5477789999999914],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,238,14,14,space,0.7362274000001889,None,999,1,[1.9301476000000548],[1.9301614000000882],14,14,238,8,1359.740222,,1359.7254734999997,1359.740222,1360.7400435999998,1360.7400435999998,1360.7400435999998,1361.4911103,space,0.7362274000001889,None,1361.4918355999998,1362.1916543666664,1362.5112089999998,1362.4930368999999,1362.4935006,1362.5112089999998,1362.5112089999998,1362.5112089999998,1364.4418468999997,999,1,[1.9301476000000548],[1.9301614000000882],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,239,15,14,space,1.2802524999997331,None,999,1,[2.99803780000002],[2.9980483000003915],14,15,239,5,1364.4572276999997,,1364.4422734,1364.4572276999997,1365.4567748,1365.4567748,1365.4567748,1366.7405033,space,1.2802524999997331,None,1366.7412200999997,1367.4401370666667,1367.7599707999998,1367.7429155999998,1367.7433702999997,1367.7599707999998,1367.7599707999998,1367.7599707999998,1370.7584407,999,1,[2.99803780000002],[2.9980483000003915],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,400,unexp,240,0,15,space,0.5139632000000347,None,350,1,[4.697452599999906],[4.697558899999876],15,0,240,1,1370.773161,,1370.7588759,1370.773161,1371.7738368999999,1371.7738368999999,1371.7738368999999,1372.2926801999997,space,0.5139632000000347,None,1372.2936383,1372.7083106666666,1373.0275217999997,1373.0085811,1373.0092915,1373.0275217999997,1373.0275217999997,1373.0275217999997,1377.7257267,350,1,[4.697452599999906],[4.697558899999876],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,241,1,15,space,0.5819268000000193,None,999,1,[2.197067699999934],[2.197077799999988],15,1,241,14,1377.7395858,,1377.7260797999998,1377.7395858,1378.7401267999999,1378.7401267999999,1378.7401267999999,1379.3262559,space,0.5819268000000193,None,1379.3272726999999,1380.0416750666666,1380.3608813,1380.3387998999997,1380.3396143,1380.3608813,1380.3608813,1380.3608813,1382.5583517,999,1,[2.197067699999934],[2.197077799999988],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,242,2,15,space,0.6266671000003043,None,,1,[2.016490099999828],[2.0165029999998296],15,2,242,0,1382.5732901000001,,1382.5586411,1382.5732901000001,1383.5596013,1383.5596013,1383.5751397999998,1384.1942430999998,space,0.6266671000003043,None,1384.1950948999997,1384.3084490666668,1384.6261817,1384.6063015,1384.6068679,1384.6261817,1384.6261817,1384.6261817,1386.6431696999998,,1,[2.016490099999828],[2.0165029999998296],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,243,3,15,space,1.1111740000001191,None,999,1,[1.4709447000000182],[1.4709565999996812],15,3,243,5,1386.6565683999997,,1386.6437302999998,1386.6565683999997,1387.6567890000001,1387.6567890000001,1387.6567890000001,1388.7742328999998,space,1.1111740000001191,None,1388.7751838,1389.4735759666667,1389.7864443999997,1389.7681957999998,1389.768889,1389.7864443999997,1389.7864443999997,1389.7864443999997,1391.2579176,999,1,[1.4709447000000182],[1.4709565999996812],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.4,1000,exp,244,4,15,space,0.2841920000000755,None,999,1,[1.9243921000002047],[1.9244055000003755],15,4,244,7,1391.2733792999998,,1391.2583052999998,1391.2733792999998,1392.2733844999998,1392.2733844999998,1392.2733844999998,1392.5603784,space,0.2841920000000755,None,1392.5612524999997,1392.9732739666667,1393.2843724999998,1393.2643932,1393.2649636,1393.2843724999998,1393.2843724999998,1393.2843724999998,1395.2096508999998,999,1,[1.9243921000002047],[1.9244055000003755],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,245,5,15,space,0.3775050999997802,None,999,1,[1.6538741000003938],[1.6538909000000785],15,5,245,6,1395.2234770999999,,1395.2100937,1395.2234770999999,1396.2236334999998,1396.2236334999998,1396.2236334999998,1396.6075117999999,space,0.3775050999997802,None,1396.6082477999998,1396.7066718666667,1397.0216462999997,1397.0037877,1397.0042321,1397.0216462999997,1397.0216462999997,1397.0216462999997,1398.6763903,999,1,[1.6538741000003938],[1.6538909000000785],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.7,1000,exp,246,6,15,space,0.9886062000000493,None,999,1,[1.691091900000174],[1.6911027999999533],15,6,246,8,1398.6900855,,1398.6767424,1398.6900855,1399.691038,1399.691038,1399.691038,1400.6909284999997,space,0.9886062000000493,None,1400.6920325,1401.3922601666666,1401.7169335999997,1401.6968198999998,1401.6974513999999,1401.7169335999997,1401.7169335999997,1401.7169335999997,1403.4084300999998,999,1,[1.691091900000174],[1.6911027999999533],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,400,unexp,247,7,15,space,0.36457979999977397,None,                         350,1,[3.165713400000186],[3.165723600000092],15,7,247,3,1403.4240697,,1403.4088265,1403.4240697,1404.4239500999997,1404.4239500999997,1404.4239500999997,1404.7909033,space,0.36457979999977397,None,1404.7917459999999,1404.8903280666666,1405.2085478999998,1405.1903880999998,1405.1909603,1405.2085478999998,1405.2085478999998,1405.2085478999998,1408.3747061999998,                         350,1,[3.165713400000186],[3.165723600000092],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,248,8,15,space,0.5082916000001205,None,999,1,[2.7852935999999318],[2.7853069000002506],15,8,248,15,1408.3908361999997,,1408.3750961,1408.3908361999997,1409.3905651,1409.3905651,1409.3905651,1409.9071568999998,space,0.5082916000001205,None,1409.9078976,1410.0065850666667,1410.3231271999998,1410.3046544999997,1410.3051302999997,1410.3231271999998,1410.3231271999998,1410.3231271999998,1413.1088461,999,1,[2.7852935999999318],[2.7853069000002506],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
0.1,1000,exp,249,9,15,space,1.260989100000188,None,999,1,[1.8889696999999614],[1.8889798999998675],15,9,249,12,1413.1232826,,1413.1091342,1413.1232826,1414.1090595,1414.1090595,1414.1252316,1415.3765215999997,space,1.260989100000188,None,1415.3778419,1415.4921444666663,1415.8184284,1415.7969066,1415.7975846,1415.8184284,1415.8184284,1415.8184284,1417.7078253,999,1,[1.8889696999999614],[1.8889798999998675],192227,001,2025-11-04_22h01.40.694,intentional binding,,2025.1.1,60.126831538440044,2025-11-04 22h01.53.632843 +0530,
