thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
113,0,113,[np.float64(-0.44351851851851853)],[np.float64(0.29907407407407405)],[1],[0],[0],[1.1487167000004774],['target'],113,0,113,0,198.70698639999955,,10,198.68841789999988,198.70698639999955,198.70698639999955,0.03435390000049665,199.83723009999994,[np.float64(-0.44351851851851853)],[np.float64(0.29907407407407405)],[1],[0],[0],[1.1487167000004774],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
114,0,114,[np.float64(0.1675925925925926)],[np.float64(-0.32592592592592595)],[1],[0],[0],[1.4145760000001246],['target'],114,0,114,0,199.8701755000002,,5,199.85512130000006,199.8701755000002,199.8701755000002,0.01768869999978051,201.269808,[np.float64(0.1675925925925926)],[np.float64(-0.32592592592592595)],[1],[0],[0],[1.4145760000001246],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
115,0,115,[np.float64(-0.287962962962963)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.7655789000000368],['target'],115,0,115,0,201.30249170000025,,5,201.28843140000026,201.30249170000025,201.30249170000025,0.01841580000018439,203.05410380000012,[np.float64(-0.287962962962963)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.7655789000000368],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
116,0,116,[np.float64(0.012037037037037037)],[np.float64(0.04722222222222222)],[1],[0],[0],[1.3477547000002232],[None],116,0,116,0,203.08662139999979,,5,203.0725382999999,203.08662139999979,203.08662139999979,0.01827289999982895,204.42038520000006,[np.float64(0.012037037037037037)],[np.float64(0.04722222222222222)],[1],[0],[0],[1.3477547000002232],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
117,0,117,[np.float64(-0.13703703703703704)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.4435585000001083],['target'],117,0,117,0,204.4596518999997,,5,204.44311819999984,204.4596518999997,204.4596518999997,0.022575599999981932,205.88676169999962,[np.float64(-0.13703703703703704)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.4435585000001083],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
118,0,118,[np.float64(0.38055555555555554)],[np.float64(0.4685185185185185)],[1],[0],[0],[1.3999977000003128],['target'],118,0,118,0,205.91831739999998,,5,205.90434069999992,205.91831739999998,205.91831739999998,0.017415299999811396,207.3044473,[np.float64(0.38055555555555554)],[np.float64(0.4685185185185185)],[1],[0],[0],[1.3999977000003128],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
119,0,119,[np.float64(0.2861111111111111)],[np.float64(-0.44907407407407407)],[1],[0],[0],[1.51398429999972],['target'],119,0,119,0,207.3358989999997,,5,207.3221899,207.3358989999997,207.3358989999997,0.017556499999955122,208.8363408999994,[np.float64(0.2861111111111111)],[np.float64(-0.44907407407407407)],[1],[0],[0],[1.51398429999972],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
120,0,120,[np.float64(0.2537037037037037)],[np.float64(0.014814814814814815)],[1],[0],[0],[1.664813000000322],[None],120,0,120,0,208.86957220000022,,5,208.85553009999967,208.86957220000022,208.86957220000022,0.01888280000002851,210.52043390000017,[np.float64(0.2537037037037037)],[np.float64(0.014814814814814815)],[1],[0],[0],[1.664813000000322],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
121,0,121,[np.float64(0.18333333333333332)],[np.float64(0.046296296296296294)],[1],[0],[0],[2.79549919999954],['target'],121,0,121,0,210.5767721000002,,10,210.55803800000012,210.5767721000002,210.5767721000002,0.03743940000003931,213.35362869999972,[np.float64(0.18333333333333332)],[np.float64(0.046296296296296294)],[1],[0],[0],[2.79549919999954],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
122,0,122,[np.float64(0.3537037037037037)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.8430443999995987],[None],122,0,122,0,213.41448789999959,,10,213.39424880000024,213.41448789999959,213.41448789999959,0.040412400000604976,215.23740410000028,[np.float64(0.3537037037037037)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.8430443999995987],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
123,0,123,[np.float64(-0.4203703703703704)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.5961485999996512],['target'],123,0,123,0,215.2718864999997,,5,215.25686380000025,215.2718864999997,215.2718864999997,0.01922169999943435,216.85313119999955,[np.float64(-0.4203703703703704)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.5961485999996512],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
124,0,124,[np.float64(0.18611111111111112)],[np.float64(-0.4287037037037037)],[1],[0],[0],[2.04897660000006],[None],124,0,124,0,216.8901194,,5,216.8717985000003,216.8901194,216.8901194,0.018525599999520637,218.92086479999944,[np.float64(0.18611111111111112)],[np.float64(-0.4287037037037037)],[1],[0],[0],[2.04897660000006],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
125,0,125,[np.float64(-0.08611111111111111)],[np.float64(0.16018518518518518)],[1],[0],[0],[1.5980716000003667],[None],125,0,125,0,218.95251519999965,,5,218.9389467000001,218.95251519999965,218.95251519999965,0.017905599999721744,220.5371339000003,[np.float64(-0.08611111111111111)],[np.float64(0.16018518518518518)],[1],[0],[0],[1.5980716000003667],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
126,0,126,[np.float64(-0.28425925925925927)],[np.float64(-0.15092592592592594)],[1],[0],[0],[1.0975721000004341],[None],126,0,126,0,220.59219339999981,,10,220.5727906000002,220.59219339999981,220.59219339999981,0.03546779999942373,221.67055900000014,[np.float64(-0.28425925925925927)],[np.float64(-0.15092592592592594)],[1],[0],[0],[1.0975721000004341],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
127,0,127,[np.float64(-0.025925925925925925)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.397186099999999],['target'],127,0,127,0,221.7291537000001,,10,221.70680079999966,221.7291537000001,221.7291537000001,0.035957900000539667,223.1040998999997,[np.float64(-0.025925925925925925)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.397186099999999],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
128,0,128,[np.float64(0.225)],[np.float64(-0.09537037037037037)],[1],[0],[0],[1.2299162999997861],[None],128,0,128,0,223.13813750000008,,5,223.12448510000013,223.13813750000008,223.13813750000008,0.020155500000328175,224.3544922000001,[np.float64(0.225)],[np.float64(-0.09537037037037037)],[1],[0],[0],[1.2299162999997861],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
129,0,129,[np.float64(0.37222222222222223)],[np.float64(0.1287037037037037)],[1],[0],[0],[0.9644145000002027],['target'],129,0,129,0,224.3868794,,5,224.37232219999987,224.3868794,224.3868794,0.017660299999988638,225.33684209999956,[np.float64(0.37222222222222223)],[np.float64(0.1287037037037037)],[1],[0],[0],[0.9644145000002027],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
130,0,130,[np.float64(0.325)],[np.float64(-0.16666666666666666)],[1],[0],[0],[0.9326608999999735],['target'],130,0,130,0,225.39104359999965,,10,225.3720487999999,225.39104359999965,225.39104359999965,0.035039899999901536,226.30481599999985,[np.float64(0.325)],[np.float64(-0.16666666666666666)],[1],[0],[0],[0.9326608999999735],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
131,0,131,[np.float64(0.48703703703703705)],[np.float64(-0.4324074074074074)],[1],[0],[0],[1.8375409999998737],['target'],131,0,131,0,226.4686142999999,,10,226.45039569999972,226.4686142999999,226.4686142999999,0.145353800000521,228.28807770000003,[np.float64(0.48703703703703705)],[np.float64(-0.4324074074074074)],[1],[0],[0],[1.8375409999998737],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
132,0,132,[np.float64(0.412962962962963)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.0240194999996675],['target'],132,0,132,0,228.35004920000029,,10,228.32900160000008,228.35004920000029,228.35004920000029,0.04070229999979347,230.35313119999955,[np.float64(0.412962962962963)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.0240194999996675],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
133,0,133,[np.float64(-0.23055555555555557)],[np.float64(0.09722222222222222)],[1],[0],[0],[4.097206100000221],['target'],133,0,133,0,230.40752780000003,,10,230.38923569999952,230.40752780000003,230.40752780000003,0.035828899999614805,234.48653300000024,[np.float64(-0.23055555555555557)],[np.float64(0.09722222222222222)],[1],[0],[0],[4.097206100000221],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
134,0,134,[np.float64(0.11296296296296296)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.143775600000481],[None],134,0,134,0,234.54722479999964,,10,234.52710380000008,234.54722479999964,234.54722479999964,0.040367800000240095,235.6710137,[np.float64(0.11296296296296296)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.143775600000481],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
135,0,135,[np.float64(-0.11203703703703703)],[np.float64(-0.2537037037037037)],[1],[0],[0],[1.263810000000376],[None],135,0,135,0,235.70453629999975,,5,235.69005629999992,235.70453629999975,235.70453629999975,0.01884299999983341,236.9539976999995,[np.float64(-0.11203703703703703)],[np.float64(-0.2537037037037037)],[1],[0],[0],[1.263810000000376],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
136,0,136,[np.float64(0.0)],[np.float64(0.22314814814814815)],[1],[0],[0],[1.3744598000002952],['target'],136,0,136,0,237.0150397999996,,10,236.99557219999951,237.0150397999996,237.0150397999996,0.04132759999993141,238.3701670999999,[np.float64(0.0)],[np.float64(0.22314814814814815)],[1],[0],[0],[1.3744598000002952],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
137,0,137,[np.float64(0.3435185185185185)],[np.float64(-0.030555555555555555)],[0],[0],[1],[0.9272400999998354],[None],137,0,137,0,238.4108940999995,,5,238.39336149999963,238.4108940999995,238.4108940999995,0.022850299999845447,239.3206922999998,[np.float64(0.3435185185185185)],[np.float64(-0.030555555555555555)],[0],[0],[1],[0.9272400999998354],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
138,0,138,[np.float64(0.15185185185185185)],[np.float64(-0.337037037037037)],[1],[0],[0],[1.3479839000001448],[None],138,0,138,0,239.3539877000003,,5,239.3395316999995,239.3539877000003,239.3539877000003,0.01864839999961987,240.6876298999996,[np.float64(0.15185185185185185)],[np.float64(-0.337037037037037)],[1],[0],[0],[1.3479839000001448],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
139,0,139,[np.float64(-0.3638888888888889)],[np.float64(0.4962962962962963)],[1],[0],[0],[2.6652109999995446],[None],139,0,139,0,240.71851929999957,,5,240.7051660999996,240.71851929999957,240.71851929999957,0.017306900000221503,243.3704705,[np.float64(-0.3638888888888889)],[np.float64(0.4962962962962963)],[1],[0],[0],[2.6652109999995446],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
140,0,140,[np.float64(-0.3055555555555556)],[np.float64(0.5)],[1],[0],[0],[0.8646153999998205],[None],140,0,140,0,243.40232930000002,,5,243.38898150000023,243.40232930000002,243.40232930000002,0.01836989999992511,244.25369039999987,[np.float64(-0.3055555555555556)],[np.float64(0.5)],[1],[0],[0],[0.8646153999998205],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
141,0,141,[np.float64(0.43703703703703706)],[np.float64(0.4111111111111111)],[1],[0],[0],[1.197329499999796],['target'],141,0,141,0,244.28727629999958,,5,244.27318240000022,244.28727629999958,244.28727629999958,0.019338199999765493,245.47064150000006,[np.float64(0.43703703703703706)],[np.float64(0.4111111111111111)],[1],[0],[0],[1.197329499999796],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
142,0,142,[np.float64(-0.07685185185185185)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.0156516000006377],[None],142,0,142,0,245.52424849999989,,10,245.5053098999997,245.52424849999989,245.52424849999989,0.03443460000016785,246.52107129999968,[np.float64(-0.07685185185185185)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.0156516000006377],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
143,0,143,[np.float64(0.3824074074074074)],[np.float64(-0.20185185185185187)],[1],[0],[0],[1.4655282999992778],[None],143,0,143,0,246.55254199999945,,5,246.53875809999954,246.55254199999945,246.55254199999945,0.017458199999964563,248.00438979999944,[np.float64(0.3824074074074074)],[np.float64(-0.20185185185185187)],[1],[0],[0],[1.4655282999992778],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
144,0,144,[np.float64(0.3824074074074074)],[np.float64(-0.20185185185185187)],[1],[0],[0],[0.7311057999995683],['target'],144,0,144,0,248.03726060000008,,5,248.02295159999994,248.03726060000008,248.03726060000008,0.01837210000030609,248.75424469999962,[np.float64(0.3824074074074074)],[np.float64(-0.20185185185185187)],[1],[0],[0],[0.7311057999995683],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
145,0,145,[np.float64(0.45740740740740743)],[np.float64(0.04814814814814815)],[1],[0],[0],[0.8945866000003662],['target'],145,0,145,0,248.7936324000002,,5,248.77553360000002,248.7936324000002,248.7936324000002,0.021021399999881396,249.67021740000018,[np.float64(0.45740740740740743)],[np.float64(0.04814814814814815)],[1],[0],[0],[0.8945866000003662],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
146,0,146,[np.float64(0.15185185185185185)],[np.float64(0.06018518518518518)],[1],[0],[0],[1.0156041000000187],[None],146,0,146,0,249.70183550000002,,5,249.68816119999974,249.70183550000002,249.70183550000002,0.017776799999410287,250.70388430000003,[np.float64(0.15185185185185185)],[np.float64(0.06018518518518518)],[1],[0],[0],[1.0156041000000187],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
147,0,147,[np.float64(0.41759259259259257)],[np.float64(-0.387037037037037)],[1],[0],[0],[1.616953900000226],['target'],147,0,147,0,250.7572723000003,,10,250.73830759999964,250.7572723000003,250.7572723000003,0.03418559999954596,252.3553996999999,[np.float64(0.41759259259259257)],[np.float64(-0.387037037037037)],[1],[0],[0],[1.616953900000226],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
148,0,148,[np.float64(-0.3453703703703704)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.6942853999998988],[None],148,0,148,0,252.3908134000003,,5,252.37643839999964,252.3908134000003,252.3908134000003,0.02073039999959292,254.07081670000025,[np.float64(-0.3453703703703704)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.6942853999998988],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
149,0,149,[np.float64(0.11203703703703703)],[np.float64(0.17037037037037037)],[1],[0],[0],[0.9652059999998528],['target'],149,0,149,0,254.10262609999972,,5,254.0887560000001,254.10262609999972,254.10262609999972,0.017710000000079162,255.05406560000029,[np.float64(0.11203703703703703)],[np.float64(0.17037037037037037)],[1],[0],[0],[0.9652059999998528],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
150,0,150,[np.float64(0.48518518518518516)],[np.float64(0.046296296296296294)],[1],[0],[0],[1.1152410000004238],['target'],150,0,150,0,255.08462599999984,,5,255.07099029999972,255.08462599999984,255.08462599999984,0.01674870000078954,256.1863457999998,[np.float64(0.48518518518518516)],[np.float64(0.046296296296296294)],[1],[0],[0],[1.1152410000004238],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
151,0,151,[np.float64(0.027777777777777776)],[np.float64(0.000925925925925926)],[1],[0],[0],[1.6430884000001242],[None],151,0,151,0,256.2481802000002,,10,256.2282488999999,256.2481802000002,256.2481802000002,0.04167660000075557,257.87143039999955,[np.float64(0.027777777777777776)],[np.float64(0.000925925925925926)],[1],[0],[0],[1.6430884000001242],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
152,0,152,[np.float64(0.027777777777777776)],[np.float64(0.000925925925925926)],[1],[0],[0],[0.9807859000002281],[None],152,0,152,0,257.90674599999966,,5,257.8897926999998,257.90674599999966,257.90674599999966,0.018175000000155705,258.8706615000001,[np.float64(0.027777777777777776)],[np.float64(0.000925925925925926)],[1],[0],[0],[0.9807859000002281],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
153,0,153,[np.float64(0.027777777777777776)],[np.float64(0.000925925925925926)],[1],[0],[0],[0.6477959000003466],[None],153,0,153,0,258.9244198999995,,10,258.9057954,258.9244198999995,258.9244198999995,0.03497200000037992,259.55369449999944,[np.float64(0.027777777777777776)],[np.float64(0.000925925925925926)],[1],[0],[0],[0.6477959000003466],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
154,0,154,[np.float64(-0.3861111111111111)],[np.float64(-0.14629629629629629)],[1],[0],[0],[1.4310990000003585],['target'],154,0,154,0,259.58988129999943,,5,259.5727882000001,259.58988129999943,259.58988129999943,0.01888280000002851,261.0039797999998,[np.float64(-0.3861111111111111)],[np.float64(-0.14629629629629629)],[1],[0],[0],[1.4310990000003585],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
155,0,155,[np.float64(0.33425925925925926)],[np.float64(0.1527777777777778)],[1],[0],[0],[2.4644046999992497],['target'],155,0,155,0,261.03616689999944,,5,261.02261799999997,261.03616689999944,261.03616689999944,0.018491400000129943,263.48711749999984,[np.float64(0.33425925925925926)],[np.float64(0.1527777777777778)],[1],[0],[0],[2.4644046999992497],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
156,0,156,[np.float64(-0.18981481481481483)],[np.float64(-0.38425925925925924)],[1],[0],[0],[1.981670000000122],[None],156,0,156,0,263.51956879999943,,5,263.5061558999996,263.51956879999943,263.51956879999943,0.01887299999998504,265.4879366999994,[np.float64(-0.18981481481481483)],[np.float64(-0.38425925925925924)],[1],[0],[0],[1.981670000000122],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
157,0,157,[np.float64(-0.3453703703703704)],[np.float64(-0.42962962962962964)],[1],[0],[0],[4.744857500000762],['target'],157,0,157,0,265.54382069999974,,10,265.5249310999998,265.54382069999974,265.54382069999974,0.03682999999909953,270.26990320000004,[np.float64(-0.3453703703703704)],[np.float64(-0.42962962962962964)],[1],[0],[0],[4.744857500000762],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
158,0,158,[np.float64(0.4444444444444444)],[np.float64(-0.2675925925925926)],[1],[0],[0],[1.8616414000007353],[None],158,0,158,0,270.3087009000001,,5,270.29254500000025,270.3087009000001,270.3087009000001,0.02237909999985277,272.15429459999996,[np.float64(0.4444444444444444)],[np.float64(-0.2675925925925926)],[1],[0],[0],[1.8616414000007353],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
159,0,159,[np.float64(0.03888888888888889)],[np.float64(0.05185185185185185)],[1],[0],[0],[1.0972246000001178],[None],159,0,159,0,272.18996249999964,,5,272.1738553999994,272.18996249999964,272.18996249999964,0.019398999999793887,273.27117850000013,[np.float64(0.03888888888888889)],[np.float64(0.05185185185185185)],[1],[0],[0],[1.0972246000001178],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
160,0,160,[np.float64(0.38333333333333336)],[np.float64(0.03425925925925926)],[1],[0],[0],[0.8346482999995715],[None],160,0,160,0,273.32204769999953,,10,273.3038362999996,273.32204769999953,273.32204769999953,0.032476800000040384,274.1386081999999,[np.float64(0.38333333333333336)],[np.float64(0.03425925925925926)],[1],[0],[0],[0.8346482999995715],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
161,0,161,[np.float64(0.25277777777777777)],[np.float64(0.11296296296296296)],[1],[0],[0],[0.965399100000468],['target'],161,0,161,0,274.16853850000007,,5,274.15527629999997,274.16853850000007,274.16853850000007,0.01643789999980072,275.12076780000007,[np.float64(0.25277777777777777)],[np.float64(0.11296296296296296)],[1],[0],[0],[0.965399100000468],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
162,0,162,[np.float64(0.2222222222222222)],[np.float64(-0.30648148148148147)],[1],[0],[0],[1.2464350999998715],[None],162,0,162,0,275.15645760000007,,5,275.1404666999997,275.15645760000007,275.15645760000007,0.019538900000043213,276.3871085999999,[np.float64(0.2222222222222222)],[np.float64(-0.30648148148148147)],[1],[0],[0],[1.2464350999998715],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
163,0,163,[np.float64(0.42592592592592593)],[np.float64(0.47685185185185186)],[1],[0],[0],[1.127941099999589],['target'],163,0,163,0,276.4443747999994,,10,276.42600589999984,276.4443747999994,276.4443747999994,0.03865200000018376,277.5540406,[np.float64(0.42592592592592593)],[np.float64(0.47685185185185186)],[1],[0],[0],[1.127941099999589],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
164,0,164,[np.float64(-0.48333333333333334)],[np.float64(0.412962962962963)],[1],[0],[0],[1.3785884999997506],['target'],164,0,164,0,277.6116960999998,,10,277.5929355999997,277.6116960999998,277.6116960999998,0.038695000000188884,278.9716146999999,[np.float64(-0.48333333333333334)],[np.float64(0.412962962962963)],[1],[0],[0],[1.3785884999997506],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
165,0,165,[np.float64(-0.2)],[np.float64(0.325)],[1],[0],[0],[1.0935761000000639],[None],165,0,165,0,279.0289584000002,,10,279.01067049999983,279.0289584000002,279.0289584000002,0.038851899999826855,280.10435309999957,[np.float64(-0.2)],[np.float64(0.325)],[1],[0],[0],[1.0935761000000639],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
166,0,166,[np.float64(0.012962962962962963)],[np.float64(0.4148148148148148)],[1],[0],[0],[2.367048399999476],[None],166,0,166,0,280.1347619999997,,5,280.12106140000014,280.1347619999997,280.1347619999997,0.016462399999909394,282.4881986999999,[np.float64(0.012962962962962963)],[np.float64(0.4148148148148148)],[1],[0],[0],[2.367048399999476],[None],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
167,0,167,[np.float64(0.2351851851851852)],[np.float64(0.1787037037037037)],[1],[0],[0],[1.395570100000441],['target'],167,0,167,0,282.54359939999995,,10,282.5242379000001,282.54359939999995,282.54359939999995,0.0358408000001873,283.9199257,[np.float64(0.2351851851851852)],[np.float64(0.1787037037037037)],[1],[0],[0],[1.395570100000441],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
168,0,168,[np.float64(0.11851851851851852)],[np.float64(0.43148148148148147)],[1],[0],[0],[1.682986400000118],['target'],168,0,168,0,283.95195129999956,,5,283.9378058000002,283.95195129999956,283.95195129999956,0.017668899999989662,285.6208888000001,[np.float64(0.11851851851851852)],[np.float64(0.43148148148148147)],[1],[0],[0],[1.682986400000118],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
169,0,169,[np.float64(0.15555555555555556)],[np.float64(0.337037037037037)],[1],[0],[0],[2.9641059000005043],['target'],169,0,169,0,285.67467639999995,,10,285.65599329999986,285.67467639999995,285.67467639999995,0.03493510000043898,288.6202241000001,[np.float64(0.15555555555555556)],[np.float64(0.337037037037037)],[1],[0],[0],[2.9641059000005043],['target'],par_5_final,001,2025-09-30_12h28.39.927,visual search,,2025.1.1,60.17734262855911,2025-09-30 12h28.48.149498 +0530,
