thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.2722222222222222)],[np.float64(0.3416666666666667)],[1],[0],[0],[2.414395200000399],['target'],56,0,56,0,73.76153990000012,,10,73.74254840000003,73.76153990000012,73.76153990000012,0.03481839999994918,76.15706469999986,[np.float64(0.2722222222222222)],[np.float64(0.3416666666666667)],[1],[0],[0],[2.414395200000399],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
57,0,57,[np.float64(-0.16574074074074074)],[np.float64(0.33796296296296297)],[1],[0],[0],[1.2150207999998202],['target'],57,0,57,0,76.18804399999999,,5,76.17386260000012,76.18804399999999,76.18804399999999,0.0165686000000278,77.38897390000011,[np.float64(-0.16574074074074074)],[np.float64(0.33796296296296297)],[1],[0],[0],[1.2150207999998202],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
58,0,58,[np.float64(-0.38981481481481484)],[np.float64(-0.34074074074074073)],[1],[0],[0],[1.908672900000056],[None],58,0,58,0,77.4502693999998,,10,77.43082199999981,77.4502693999998,77.4502693999998,0.04188320000002932,79.33960549999983,[np.float64(-0.38981481481481484)],[np.float64(-0.34074074074074073)],[1],[0],[0],[1.908672900000056],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
59,0,59,[np.float64(0.3111111111111111)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.3263551999998526],['target'],59,0,59,0,79.4037242999998,,10,79.38132919999998,79.4037242999998,79.4037242999998,0.041516499999943335,80.70780969999987,[np.float64(0.3111111111111111)],[np.float64(0.43333333333333335)],[1],[0],[0],[1.3263551999998526],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
60,0,60,[np.float64(0.12685185185185185)],[np.float64(-0.2101851851851852)],[1],[0],[0],[1.4866821000000527],['target'],60,0,60,0,80.77180859999999,,10,80.75330189999977,80.77180859999999,80.77180859999999,0.04518310000003112,82.24006729999974,[np.float64(0.12685185185185185)],[np.float64(-0.2101851851851852)],[1],[0],[0],[1.4866821000000527],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
61,0,61,[np.float64(0.19722222222222222)],[np.float64(0.49166666666666664)],[1],[0],[0],[1.161562700000104],[None],61,0,61,0,82.27734819999978,,5,82.26215809999985,82.27734819999978,82.27734819999978,0.02186470000015106,83.42382049999969,[np.float64(0.19722222222222222)],[np.float64(0.49166666666666664)],[1],[0],[0],[1.161562700000104],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
62,0,62,[np.float64(-0.4546296296296296)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.3146357999999054],['target'],62,0,62,0,83.45490130000007,,5,83.44129569999996,83.45490130000007,83.45490130000007,0.01726810000036494,84.75604269999985,[np.float64(-0.4546296296296296)],[np.float64(0.42777777777777776)],[1],[0],[0],[1.3146357999999054],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
63,0,63,[np.float64(-0.16574074074074074)],[np.float64(-0.26481481481481484)],[1],[0],[0],[1.3915719999999965],['target'],63,0,63,0,84.81755720000001,,10,84.79821700000002,84.81755720000001,84.81755720000001,0.041999999999916326,86.18988209999998,[np.float64(-0.16574074074074074)],[np.float64(-0.26481481481481484)],[1],[0],[0],[1.3915719999999965],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
64,0,64,[np.float64(-0.05092592592592592)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.0135525000000598],['target'],64,0,64,0,86.22401589999981,,5,86.20919049999975,86.22401589999981,86.22401589999981,0.01908960000037041,87.22288249999974,[np.float64(-0.05092592592592592)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.0135525000000598],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
65,0,65,[np.float64(-0.12129629629629629)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.3614902999997867],['target'],65,0,65,0,87.25992989999986,,5,87.24488359999987,87.25992989999986,87.25992989999986,0.02176180000014938,88.60646769999994,[np.float64(-0.12129629629629629)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.3614902999997867],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
66,0,66,[np.float64(0.275)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.5837655000000268],['target'],66,0,66,0,88.65695030000006,,10,88.63892110000006,88.65695030000006,88.65695030000006,0.032274600000164355,90.22277349999968,[np.float64(0.275)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.5837655000000268],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
67,0,67,[np.float64(0.09351851851851851)],[np.float64(-0.49074074074074076)],[1],[0],[0],[1.864377300000342],['target'],67,0,67,0,90.25775609999982,,5,90.2423703999998,90.25775609999982,90.25775609999982,0.019387299999834795,92.10683769999969,[np.float64(0.09351851851851851)],[np.float64(-0.49074074074074076)],[1],[0],[0],[1.864377300000342],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
68,0,68,[np.float64(0.5268518518518519)],[np.float64(0.38425925925925924)],[1],[0],[0],[1.3319053000000167],[None],68,0,68,0,92.13963169999988,,5,92.12466219999988,92.13963169999988,92.13963169999988,0.01765640000030544,93.45665589999999,[np.float64(0.5268518518518519)],[np.float64(0.38425925925925924)],[1],[0],[0],[1.3319053000000167],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
69,0,69,[np.float64(0.16111111111111112)],[np.float64(-0.14166666666666666)],[1],[0],[0],[0.9485527000001639],[None],69,0,69,0,93.48819909999975,,5,93.47430170000007,93.48819909999975,93.48819909999975,0.01747690000001967,94.42296480000005,[np.float64(0.16111111111111112)],[np.float64(-0.14166666666666666)],[1],[0],[0],[0.9485527000001639],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
70,0,70,[np.float64(-0.4935185185185185)],[np.float64(-0.31851851851851853)],[1],[0],[0],[1.5312404000001152],[None],70,0,70,0,94.47785459999977,,10,94.45906519999971,94.47785459999977,94.47785459999977,0.0359376000001248,95.9903905000001,[np.float64(-0.4935185185185185)],[np.float64(-0.31851851851851853)],[1],[0],[0],[1.5312404000001152],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
71,0,71,[np.float64(-0.5194444444444445)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.2115007000002151],[None],71,0,71,0,96.02604139999994,,5,96.01188989999991,96.02604139999994,96.02604139999994,0.021290099999987433,97.22347749999972,[np.float64(-0.5194444444444445)],[np.float64(-0.4666666666666667)],[1],[0],[0],[1.2115007000002151],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
72,0,72,[np.float64(-0.30462962962962964)],[np.float64(0.17222222222222222)],[1],[0],[0],[0.9817662999998902],[None],72,0,72,0,97.25561010000001,,5,97.24159129999998,97.25561010000001,97.25561010000001,0.01794800000016039,98.22344359999988,[np.float64(-0.30462962962962964)],[np.float64(0.17222222222222222)],[1],[0],[0],[0.9817662999998902],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
73,0,73,[np.float64(0.24444444444444444)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.231676900000366],['target'],73,0,73,0,98.25495139999975,,5,98.24121699999978,98.25495139999975,98.25495139999975,0.017597999999907188,99.4729913000001,[np.float64(0.24444444444444444)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.231676900000366],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
74,0,74,[np.float64(0.3638888888888889)],[np.float64(-0.28425925925925927)],[1],[0],[0],[1.347863999999845],[None],74,0,74,0,99.50685229999999,,5,99.49142350000011,99.50685229999999,99.50685229999999,0.01827210000010382,100.8395244999997,[np.float64(0.3638888888888889)],[np.float64(-0.28425925925925927)],[1],[0],[0],[1.347863999999845],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
75,0,75,[np.float64(0.025)],[np.float64(-0.2175925925925926)],[1],[0],[0],[1.0149325000002136],['target'],75,0,75,0,100.87192980000009,,5,100.85778039999968,100.87192980000009,100.87192980000009,0.018083199999637145,101.87280089999967,[np.float64(0.025)],[np.float64(-0.2175925925925926)],[1],[0],[0],[1.0149325000002136],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
76,0,76,[np.float64(-0.5953703703703703)],[np.float64(-0.4425925925925926)],[1],[0],[0],[2.127641600000061],[None],76,0,76,0,101.93375819999983,,10,101.91204289999996,101.93375819999983,101.93375819999983,0.03907680000020264,104.03977789999999,[np.float64(-0.5953703703703703)],[np.float64(-0.4425925925925926)],[1],[0],[0],[2.127641600000061],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
77,0,77,[np.float64(0.25555555555555554)],[np.float64(0.08425925925925926)],[1],[0],[0],[1.2320193000000472],['target'],77,0,77,0,104.07271749999973,,5,104.05779499999971,104.07271749999973,104.07271749999973,0.017810299999837298,105.28990049999993,[np.float64(0.25555555555555554)],[np.float64(0.08425925925925926)],[1],[0],[0],[1.2320193000000472],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
78,0,78,[np.float64(-0.2324074074074074)],[np.float64(-0.026851851851851852)],[1],[0],[0],[1.2294944999998734],['target'],78,0,78,0,105.34478489999992,,10,105.32602420000012,105.34478489999992,105.34478489999992,0.03593449999971199,106.55562199999986,[np.float64(-0.2324074074074074)],[np.float64(-0.026851851851851852)],[1],[0],[0],[1.2294944999998734],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
79,0,79,[np.float64(-0.33796296296296297)],[np.float64(-0.2898148148148148)],[1],[0],[0],[1.2664758000000802],['target'],79,0,79,0,106.58747080000012,,5,106.57375739999998,106.58747080000012,106.58747080000012,0.017903500000102213,107.84033709999994,[np.float64(-0.33796296296296297)],[np.float64(-0.2898148148148148)],[1],[0],[0],[1.2664758000000802],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
80,0,80,[np.float64(-0.23703703703703705)],[np.float64(-0.062037037037037036)],[1],[0],[0],[1.0990452999999434],[None],80,0,80,0,107.87142959999983,,5,107.85728049999989,107.87142959999983,107.87142959999983,0.01673350000010032,108.9564105999998,[np.float64(-0.23703703703703705)],[np.float64(-0.062037037037037036)],[1],[0],[0],[1.0990452999999434],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
81,0,81,[np.float64(-0.4388888888888889)],[np.float64(0.09351851851851851)],[1],[0],[0],[0.9830296000000089],['target'],81,0,81,0,108.98807929999975,,5,108.97418089999974,108.98807929999975,108.98807929999975,0.017603699999654054,109.95730830000002,[np.float64(-0.4388888888888889)],[np.float64(0.09351851851851851)],[1],[0],[0],[0.9830296000000089],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
82,0,82,[np.float64(-0.35555555555555557)],[np.float64(0.22870370370370371)],[1],[0],[0],[1.044372000000294],['target'],82,0,82,0,110.01381360000005,,10,109.99427969999988,110.01381360000005,110.01381360000005,0.03678880000006757,111.03876480000008,[np.float64(-0.35555555555555557)],[np.float64(0.22870370370370371)],[1],[0],[0],[1.044372000000294],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
83,0,83,[np.float64(0.5027777777777778)],[np.float64(0.5)],[1],[0],[0],[1.4168343000001187],[None],83,0,83,0,111.07101449999982,,5,111.05702249999968,111.07101449999982,111.07101449999982,0.01797099999976126,112.47394439999971,[np.float64(0.5027777777777778)],[np.float64(0.5)],[1],[0],[0],[1.4168343000001187],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
84,0,84,[np.float64(0.3453703703703704)],[np.float64(-0.3398148148148148)],[1],[0],[0],[1.9158182000001034],[None],84,0,84,0,112.5061784999998,,5,112.4920761999997,112.5061784999998,112.5061784999998,0.01796809999996185,114.40798779999977,[np.float64(0.3453703703703704)],[np.float64(-0.3398148148148148)],[1],[0],[0],[1.9158182000001034],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
85,0,85,[np.float64(-0.05462962962962963)],[np.float64(-0.2074074074074074)],[1],[0],[0],[1.3938476999996965],['target'],85,0,85,0,114.46462709999969,,10,114.44585310000002,114.46462709999969,114.46462709999969,0.03768519999994169,115.83978669999988,[np.float64(-0.05462962962962963)],[np.float64(-0.2074074074074074)],[1],[0],[0],[1.3938476999996965],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
86,0,86,[np.float64(0.22962962962962963)],[np.float64(-0.49907407407407406)],[1],[0],[0],[1.430701400000089],[None],86,0,86,0,115.87389559999974,,5,115.85882149999998,115.87389559999974,115.87389559999974,0.01882759999989503,117.28964880000012,[np.float64(0.22962962962962963)],[np.float64(-0.49907407407407406)],[1],[0],[0],[1.430701400000089],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
87,0,87,[np.float64(0.2361111111111111)],[np.float64(0.4)],[1],[0],[0],[2.025388899999598],['target'],87,0,87,0,117.35132780000004,,10,117.3313106999999,117.35132780000004,117.35132780000004,0.04142920000003869,119.35682150000002,[np.float64(0.2361111111111111)],[np.float64(0.4)],[1],[0],[0],[2.025388899999598],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
88,0,88,[np.float64(-0.33796296296296297)],[np.float64(0.3416666666666667)],[1],[0],[0],[1.9301305000003595],[None],88,0,88,0,119.39037289999987,,5,119.37648619999982,119.39037289999987,119.39037289999987,0.019351500000084343,121.30671350000011,[np.float64(-0.33796296296296297)],[np.float64(0.3416666666666667)],[1],[0],[0],[1.9301305000003595],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
89,0,89,[np.float64(-0.4722222222222222)],[np.float64(0.37407407407407406)],[1],[0],[0],[1.064625800000158],['target'],89,0,89,0,121.36202969999977,,10,121.34256189999996,121.36202969999977,121.36202969999977,0.03568970000014815,122.4072728000001,[np.float64(-0.4722222222222222)],[np.float64(0.37407407407407406)],[1],[0],[0],[1.064625800000158],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
90,0,90,[np.float64(-0.35185185185185186)],[np.float64(0.32592592592592595)],[1],[0],[0],[1.063157399999909],['target'],90,0,90,0,122.44295009999996,,5,122.42683809999971,122.44295009999996,122.44295009999996,0.019369400000414316,123.49007630000006,[np.float64(-0.35185185185185186)],[np.float64(0.32592592592592595)],[1],[0],[0],[1.063157399999909],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
91,0,91,[np.float64(0.3962962962962963)],[np.float64(0.23981481481481481)],[1],[0],[0],[1.6955592999997862],[None],91,0,91,0,123.5285002999999,,5,123.51209040000003,123.5285002999999,123.5285002999999,0.021842199999809964,125.20776969999997,[np.float64(0.3962962962962963)],[np.float64(0.23981481481481481)],[1],[0],[0],[1.6955592999997862],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
92,0,92,[np.float64(0.3814814814814815)],[np.float64(-0.06388888888888888)],[1],[0],[0],[1.8616044999998849],[None],92,0,92,0,125.2662378,,10,125.24488539999993,125.2662378,125.2662378,0.03684830000020156,127.1066109999997,[np.float64(0.3814814814814815)],[np.float64(-0.06388888888888888)],[1],[0],[0],[1.8616044999998849],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
93,0,93,[np.float64(0.08611111111111111)],[np.float64(0.046296296296296294)],[1],[0],[0],[0.8517748999997821],['target'],93,0,93,0,127.15761229999998,,10,127.1388981,127.15761229999998,127.15761229999998,0.032044999999925494,127.99079970000003,[np.float64(0.08611111111111111)],[np.float64(0.046296296296296294)],[1],[0],[0],[0.8517748999997821],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
94,0,94,[np.float64(-0.04351851851851852)],[np.float64(0.5)],[1],[0],[0],[1.2360889999999927],[None],94,0,94,0,128.03625609999972,,5,128.02051029999984,128.03625609999972,128.03625609999972,0.02939890000016021,129.2566827999999,[np.float64(-0.04351851851851852)],[np.float64(0.5)],[1],[0],[0],[1.2360889999999927],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
95,0,95,[np.float64(0.5879629629629629)],[np.float64(0.47962962962962963)],[1],[0],[0],[1.546377399999983],[None],95,0,95,0,129.29122729999972,,5,129.27675309999995,129.29122729999972,129.29122729999972,0.019904199999928096,130.82322699999986,[np.float64(0.5879629629629629)],[np.float64(0.47962962962962963)],[1],[0],[0],[1.546377399999983],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
96,0,96,[np.float64(0.18703703703703703)],[np.float64(0.26944444444444443)],[1],[0],[0],[0.9316466999998738],[None],96,0,96,0,130.8553412000001,,5,130.84141670000008,130.8553412000001,130.8553412000001,0.018007699999998295,131.7731485999998,[np.float64(0.18703703703703703)],[np.float64(0.26944444444444443)],[1],[0],[0],[0.9316466999998738],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
97,0,97,[np.float64(0.11851851851851852)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.3153274000001147],['target'],97,0,97,0,131.82737369999995,,10,131.80799849999994,131.82737369999995,131.82737369999995,0.0346863999998277,133.1234282999999,[np.float64(0.11851851851851852)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.3153274000001147],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
98,0,98,[np.float64(0.3574074074074074)],[np.float64(0.5)],[1],[0],[0],[1.2283123000001979],['target'],98,0,98,0,133.15899209999998,,5,133.14457559999983,133.15899209999998,133.15899209999998,0.020892900000035297,134.37300860000005,[np.float64(0.3574074074074074)],[np.float64(0.5)],[1],[0],[0],[1.2283123000001979],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
99,0,99,[np.float64(-0.4166666666666667)],[np.float64(-0.15462962962962962)],[1],[0],[0],[1.429603699999916],['target'],99,0,99,0,134.4304191000001,,10,134.4104271000001,134.4304191000001,134.4304191000001,0.03716440000016519,135.84012159999975,[np.float64(-0.4166666666666667)],[np.float64(-0.15462962962962962)],[1],[0],[0],[1.429603699999916],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
100,0,100,[np.float64(-0.22407407407407406)],[np.float64(0.3824074074074074)],[1],[0],[0],[1.4115248000002794],[None],100,0,100,0,135.87771889999976,,5,135.86160100000006,135.87771889999976,135.87771889999976,0.021290200000294135,137.2731974999997,[np.float64(-0.22407407407407406)],[np.float64(0.3824074074074074)],[1],[0],[0],[1.4115248000002794],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
101,0,101,[np.float64(0.18425925925925926)],[np.float64(0.4027777777777778)],[1],[0],[0],[1.1282028999999056],['target'],101,0,101,0,137.3106826999997,,5,137.2946890999997,137.3106826999997,137.3106826999997,0.02133899999989808,138.4229823999999,[np.float64(0.18425925925925926)],[np.float64(0.4027777777777778)],[1],[0],[0],[1.1282028999999056],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
102,0,102,[np.float64(-0.487962962962963)],[np.float64(-0.27685185185185185)],[1],[0],[0],[1.9482523000001493],['target'],102,0,102,0,138.4770281000001,,10,138.45791169999984,138.4770281000001,138.4770281000001,0.03475290000005771,140.40625409999984,[np.float64(-0.487962962962963)],[np.float64(-0.27685185185185185)],[1],[0],[0],[1.9482523000001493],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
103,0,103,[np.float64(0.021296296296296296)],[np.float64(0.44537037037037036)],[1],[0],[0],[1.5652148999997735],['target'],103,0,103,0,140.43993009999986,,5,140.42513039999994,140.43993009999986,140.43993009999986,0.018673600000056467,141.99043529999972,[np.float64(0.021296296296296296)],[np.float64(0.44537037037037036)],[1],[0],[0],[1.5652148999997735],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
104,0,104,[np.float64(-0.009259259259259259)],[np.float64(0.1962962962962963)],[1],[0],[0],[0.9965587000001506],['target'],104,0,104,0,142.04735919999985,,10,142.02707869999995,142.04735919999985,142.04735919999985,0.03646170000001803,143.02373129999978,[np.float64(-0.009259259259259259)],[np.float64(0.1962962962962963)],[1],[0],[0],[0.9965587000001506],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
105,0,105,[np.float64(-0.2212962962962963)],[np.float64(0.4564814814814815)],[1],[0],[0],[0.8307511000002705],['target'],105,0,105,0,143.05702239999982,,5,143.04234159999987,143.05702239999982,143.05702239999982,0.018397600000298553,143.8731743999997,[np.float64(-0.2212962962962963)],[np.float64(0.4564814814814815)],[1],[0],[0],[0.8307511000002705],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
106,0,106,[np.float64(0.028703703703703703)],[np.float64(0.025925925925925925)],[1],[0],[0],[1.507173099999818],[None],106,0,106,0,143.93644859999995,,10,143.91657209999994,143.93644859999995,143.93644859999995,0.04323729999987336,145.42383269999982,[np.float64(0.028703703703703703)],[np.float64(0.025925925925925925)],[1],[0],[0],[1.507173099999818],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
107,0,107,[np.float64(-0.46574074074074073)],[np.float64(-0.1685185185185185)],[1],[0],[0],[2.012020300000131],['target'],107,0,107,0,145.48164739999993,,10,145.4614203000001,145.48164739999993,145.48164739999993,0.037390399999821966,147.4735737000001,[np.float64(-0.46574074074074073)],[np.float64(-0.1685185185185185)],[1],[0],[0],[2.012020300000131],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
108,0,108,[np.float64(0.4425925925925926)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.5436205000000882],[None],108,0,108,0,147.51170969999976,,5,147.4961672999998,147.51170969999976,147.51170969999976,0.022300999999970372,149.03986200000008,[np.float64(0.4425925925925926)],[np.float64(-0.06666666666666667)],[1],[0],[0],[1.5436205000000882],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
109,0,109,[np.float64(0.19722222222222222)],[np.float64(0.37407407407407406)],[1],[0],[0],[1.3764549999996234],['target'],109,0,109,0,149.10346519999985,,10,149.080105,149.10346519999985,149.10346519999985,0.04006280000021434,150.4566474999997,[np.float64(0.19722222222222222)],[np.float64(0.37407407407407406)],[1],[0],[0],[1.3764549999996234],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
110,0,110,[np.float64(-0.4462962962962963)],[np.float64(-0.12222222222222222)],[1],[0],[0],[1.4321159999999509],[None],110,0,110,0,150.48897929999976,,5,150.4750495999997,150.48897929999976,150.48897929999976,0.01819389999991472,151.90727239999978,[np.float64(-0.4462962962962963)],[np.float64(-0.12222222222222222)],[1],[0],[0],[1.4321159999999509],[None],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
111,0,111,[np.float64(0.46296296296296297)],[np.float64(-0.1175925925925926)],[1],[0],[0],[2.1567301000000043],['target'],111,0,111,0,151.99280629999976,,10,151.96518639999977,151.99280629999976,151.99280629999976,0.05771499999991647,154.1219769999998,[np.float64(0.46296296296296297)],[np.float64(-0.1175925925925926)],[1],[0],[0],[2.1567301000000043],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
112,0,112,[np.float64(0.4666666666666667)],[np.float64(-0.49074074074074076)],[1],[0],[0],[1.7259994999999435],['target'],112,0,112,0,154.1867511999999,,10,154.16242919999968,154.1867511999999,154.1867511999999,0.040240799999992305,155.8885124999997,[np.float64(0.4666666666666667)],[np.float64(-0.49074074074074076)],[1],[0],[0],[1.7259994999999435],['target'],par_2_final,001,2025-09-30_11h57.18.644,visual search,,2025.1.1,59.94646780433818,2025-09-30 11h57.28.085968 +0530,
