thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.3388888888888889)],[np.float64(-0.012962962962962963)],[1],[0],[0],[1.7318488000000798],['target'],56,0,56,0,99.86343519999991,,5,99.84955050000008,99.86343519999991,99.86343519999991,0.017445600000428385,101.58149260000027,[np.float64(-0.3388888888888889)],[np.float64(-0.012962962962962963)],[1],[0],[0],[1.7318488000000798],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
57,0,57,[np.float64(-0.4148148148148148)],[np.float64(0.03981481481481482)],[1],[0],[0],[1.699088600000323],['target'],57,0,57,0,101.61412220000057,,5,101.59938169999987,101.61412220000057,101.61412220000057,0.0177309000000605,103.2985593000003,[np.float64(-0.4148148148148148)],[np.float64(0.03981481481481482)],[1],[0],[0],[1.699088600000323],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
58,0,58,[np.float64(0.12222222222222222)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.863203899999462],['target'],58,0,58,0,103.35296220000055,,10,103.33466860000044,103.35296220000055,103.35296220000055,0.03594929999962915,105.19796469999983,[np.float64(0.12222222222222222)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.863203899999462],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
59,0,59,[np.float64(-0.04814814814814815)],[np.float64(-0.36203703703703705)],[1],[0],[0],[1.1469810999997208],['target'],59,0,59,0,105.25372599999992,,10,105.23426070000005,105.25372599999992,105.25372599999992,0.0360964999999851,106.38133160000052,[np.float64(-0.04814814814814815)],[np.float64(-0.36203703703703705)],[1],[0],[0],[1.1469810999997208],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
60,0,60,[np.float64(-0.2972222222222222)],[np.float64(0.35462962962962963)],[1],[0],[0],[2.163929399999688],['target'],60,0,60,0,106.43689950000044,,10,106.4177808000004,106.43689950000044,106.43689950000044,0.03625180000017281,108.58180390000052,[np.float64(-0.2972222222222222)],[np.float64(0.35462962962962963)],[1],[0],[0],[2.163929399999688],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
61,0,61,[np.float64(0.05555555555555555)],[np.float64(0.05740740740740741)],[1],[0],[0],[1.7116978000003655],['target'],61,0,61,0,108.63908970000011,,10,108.61998680000033,108.63908970000011,108.63908970000011,0.03795810000065103,110.33177179999984,[np.float64(0.05555555555555555)],[np.float64(0.05740740740740741)],[1],[0],[0],[1.7116978000003655],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
62,0,62,[np.float64(0.12129629629629629)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.1817984999997861],['target'],62,0,62,0,110.3857581000002,,10,110.36688890000005,110.3857581000002,110.3857581000002,0.03491610000037326,111.54879419999997,[np.float64(0.12129629629629629)],[np.float64(-0.10555555555555556)],[1],[0],[0],[1.1817984999997861],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
63,0,63,[np.float64(-0.5444444444444444)],[np.float64(0.25462962962962965)],[1],[0],[0],[1.8943908999999621],[None],63,0,63,0,111.60691790000055,,10,111.58754529999987,111.60691790000055,111.60691790000055,0.03853080000044429,113.48208380000051,[np.float64(-0.5444444444444444)],[np.float64(0.25462962962962965)],[1],[0],[0],[1.8943908999999621],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
64,0,64,[np.float64(-0.39166666666666666)],[np.float64(0.3314814814814815)],[1],[0],[0],[1.5953725999997914],['target'],64,0,64,0,113.5387967000006,,10,113.51978469999995,113.5387967000006,113.5387967000006,0.037398100000245904,115.1152763,[np.float64(-0.39166666666666666)],[np.float64(0.3314814814814815)],[1],[0],[0],[1.5953725999997914],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
65,0,65,[np.float64(-0.16296296296296298)],[np.float64(0.32407407407407407)],[1],[0],[0],[1.0973509999994349],['target'],65,0,65,0,115.1702991000002,,10,115.15132040000026,115.1702991000002,115.1702991000002,0.03576299999986077,116.24877550000019,[np.float64(-0.16296296296296298)],[np.float64(0.32407407407407407)],[1],[0],[0],[1.0973509999994349],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
66,0,66,[np.float64(0.17685185185185184)],[np.float64(-0.49907407407407406)],[1],[0],[0],[2.230071699999826],[None],66,0,66,0,116.28454330000022,,5,116.26856860000044,116.28454330000022,116.28454330000022,0.019588999999541556,118.49872529999993,[np.float64(0.17685185185185184)],[np.float64(-0.49907407407407406)],[1],[0],[0],[2.230071699999826],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
67,0,67,[np.float64(-0.2972222222222222)],[np.float64(0.1037037037037037)],[1],[0],[0],[2.100918200000706],['target'],67,0,67,0,118.54873560000033,,10,118.5305341000003,118.54873560000033,118.54873560000033,0.03160920000027545,120.63155720000032,[np.float64(-0.2972222222222222)],[np.float64(0.1037037037037037)],[1],[0],[0],[2.100918200000706],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
68,0,68,[np.float64(0.06388888888888888)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.3806420999999318],['target'],68,0,68,0,120.68580920000022,,10,120.66743010000027,120.68580920000022,120.68580920000022,0.03566560000035679,122.04816399999982,[np.float64(0.06388888888888888)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.3806420999999318],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
69,0,69,[np.float64(0.44351851851851853)],[np.float64(-0.06944444444444445)],[1],[0],[0],[1.595951100000093],['target'],69,0,69,0,122.08506140000009,,5,122.0690037000004,122.08506140000009,122.08506140000009,0.020625400000426453,123.6650368999999,[np.float64(0.44351851851851853)],[np.float64(-0.06944444444444445)],[1],[0],[0],[1.595951100000093],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
70,0,70,[np.float64(-0.3537037037037037)],[np.float64(-0.27685185185185185)],[1],[0],[0],[3.115171100000225],['target'],70,0,70,0,123.71884560000035,,10,123.69970730000023,123.71884560000035,123.71884560000035,0.03451180000047316,126.81497320000017,[np.float64(-0.3537037037037037)],[np.float64(-0.27685185185185185)],[1],[0],[0],[3.115171100000225],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
71,0,71,[np.float64(-0.37962962962962965)],[np.float64(0.05648148148148148)],[1],[0],[0],[1.1807949000003646],['target'],71,0,71,0,126.87085079999997,,10,126.85151910000059,126.87085079999997,126.87085079999997,0.03634109999984503,128.03240450000067,[np.float64(-0.37962962962962965)],[np.float64(0.05648148148148148)],[1],[0],[0],[1.1807949000003646],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
72,0,72,[np.float64(-0.2657407407407407)],[np.float64(0.4101851851851852)],[1],[0],[0],[1.5483649999996487],['target'],72,0,72,0,128.06372509999983,,5,128.04998350000005,128.06372509999983,128.06372509999983,0.017376599999806785,129.59844109999995,[np.float64(-0.2657407407407407)],[np.float64(0.4101851851851852)],[1],[0],[0],[1.5483649999996487],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
73,0,73,[np.float64(0.16574074074074074)],[np.float64(0.35555555555555557)],[1],[0],[0],[1.345331100000294],['target'],73,0,73,0,129.6543683,,10,129.63599440000053,129.6543683,129.6543683,0.0373888000003717,130.98142139999982,[np.float64(0.16574074074074074)],[np.float64(0.35555555555555557)],[1],[0],[0],[1.345331100000294],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
74,0,74,[np.float64(-0.1925925925925926)],[np.float64(-0.13703703703703704)],[1],[0],[0],[2.1822055000002365],['target'],74,0,74,0,131.0363782000004,,10,131.01648870000008,131.0363782000004,131.0363782000004,0.034869399999479356,133.19878580000022,[np.float64(-0.1925925925925926)],[np.float64(-0.13703703703703704)],[1],[0],[0],[2.1822055000002365],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
75,0,75,[np.float64(0.17222222222222222)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.2460510999999315],['target'],75,0,75,0,133.23468599999978,,5,133.21912630000043,133.23468599999978,133.23468599999978,0.020105200000216428,134.46528399999988,[np.float64(0.17222222222222222)],[np.float64(-0.12777777777777777)],[1],[0],[0],[1.2460510999999315],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
76,0,76,[np.float64(0.023148148148148147)],[np.float64(0.3148148148148148)],[1],[0],[0],[1.5807785000006334],['target'],76,0,76,0,134.51825700000063,,10,134.50002570000015,134.51825700000063,134.51825700000063,0.03458080000018526,136.08092639999995,[np.float64(0.023148148148148147)],[np.float64(0.3148148148148148)],[1],[0],[0],[1.5807785000006334],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
77,0,77,[np.float64(0.22962962962962963)],[np.float64(0.1259259259259259)],[1],[0],[0],[1.8320071999996799],[None],77,0,77,0,136.13544030000048,,10,136.11673190000056,136.13544030000048,136.13544030000048,0.03552119999949355,137.94883010000012,[np.float64(0.22962962962962963)],[np.float64(0.1259259259259259)],[1],[0],[0],[1.8320071999996799],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
78,0,78,[np.float64(-0.55)],[np.float64(0.4601851851851852)],[1],[0],[0],[1.898373900000479],[None],78,0,78,0,137.98148029999993,,5,137.96662230000038,137.98148029999993,137.98148029999993,0.017608500000278582,139.86508959999992,[np.float64(-0.55)],[np.float64(0.4601851851851852)],[1],[0],[0],[1.898373900000479],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
79,0,79,[np.float64(0.06759259259259259)],[np.float64(-0.023148148148148147)],[1],[0],[0],[1.5656628000006094],['target'],79,0,79,0,139.89635379999982,,5,139.8826196,139.89635379999982,139.89635379999982,0.017347199999676377,141.44841220000035,[np.float64(0.06759259259259259)],[np.float64(-0.023148148148148147)],[1],[0],[0],[1.5656628000006094],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
80,0,80,[np.float64(0.19074074074074074)],[np.float64(-0.41759259259259257)],[1],[0],[0],[1.3837690999998813],['target'],80,0,80,0,141.47883160000038,,5,141.46499370000038,141.47883160000038,141.47883160000038,0.016339300000254298,142.84888390000015,[np.float64(0.19074074074074074)],[np.float64(-0.41759259259259257)],[1],[0],[0],[1.3837690999998813],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
81,0,81,[np.float64(-0.2657407407407407)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.2096990000000005],['target'],81,0,81,0,142.9071512999999,,10,142.88862340000014,142.9071512999999,142.9071512999999,0.03951820000020234,144.09842710000066,[np.float64(-0.2657407407407407)],[np.float64(-0.29814814814814816)],[1],[0],[0],[1.2096990000000005],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
82,0,82,[np.float64(0.34629629629629627)],[np.float64(-0.46296296296296297)],[1],[0],[0],[2.7003985000001194],[None],82,0,82,0,144.12884120000035,,5,144.1152378000006,144.12884120000035,144.12884120000035,0.01659800000015821,146.81574009999986,[np.float64(0.34629629629629627)],[np.float64(-0.46296296296296297)],[1],[0],[0],[2.7003985000001194],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
83,0,83,[np.float64(0.5268518518518519)],[np.float64(0.1)],[1],[0],[0],[1.2306625999999596],[None],83,0,83,0,146.8486412000002,,5,146.83423589999984,146.8486412000002,146.8486412000002,0.01831549999951676,148.06499130000066,[np.float64(0.5268518518518519)],[np.float64(0.1)],[1],[0],[0],[1.2306625999999596],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
84,0,84,[np.float64(0.2675925925925926)],[np.float64(0.19444444444444445)],[1],[0],[0],[0.9147207000005437],[None],84,0,84,0,148.11879339999996,,10,148.1002156000004,148.11879339999996,148.11879339999996,0.03507949999948323,149.01503760000014,[np.float64(0.2675925925925926)],[np.float64(0.19444444444444445)],[1],[0],[0],[0.9147207000005437],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
85,0,85,[np.float64(0.4083333333333333)],[np.float64(0.2064814814814815)],[1],[0],[0],[1.1647793000001911],[None],85,0,85,0,149.07004719999986,,10,149.05034590000014,149.07004719999986,149.07004719999986,0.03510290000031091,150.21521500000017,[np.float64(0.4083333333333333)],[np.float64(0.2064814814814815)],[1],[0],[0],[1.1647793000001911],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
86,0,86,[np.float64(-0.1425925925925926)],[np.float64(0.20833333333333334)],[1],[0],[0],[2.3605053999999654],['target'],86,0,86,0,150.27443110000058,,10,150.25479989999985,150.27443110000058,150.27443110000058,0.03936249999969732,152.61539730000004,[np.float64(-0.1425925925925926)],[np.float64(0.20833333333333334)],[1],[0],[0],[2.3605053999999654],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
87,0,87,[np.float64(-0.2898148148148148)],[np.float64(-0.44814814814814813)],[1],[0],[0],[1.3154537000000346],['target'],87,0,87,0,152.64684970000053,,5,152.63297479999983,152.64684970000053,152.64684970000053,0.01735389999976178,153.94851870000002,[np.float64(-0.2898148148148148)],[np.float64(-0.44814814814814813)],[1],[0],[0],[1.3154537000000346],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
88,0,88,[np.float64(-0.18703703703703703)],[np.float64(-0.17592592592592593)],[1],[0],[0],[1.0983730999996624],['target'],88,0,88,0,153.98054020000018,,5,153.9666842000006,153.98054020000018,153.98054020000018,0.017979799999920942,155.06516319999992,[np.float64(-0.18703703703703703)],[np.float64(-0.17592592592592593)],[1],[0],[0],[1.0983730999996624],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
89,0,89,[np.float64(-0.1814814814814815)],[np.float64(-0.3990740740740741)],[1],[0],[0],[1.5336688999996113],['target'],89,0,89,0,155.09577080000054,,5,155.08188060000066,155.09577080000054,155.09577080000054,0.016536699999960547,156.6156787,[np.float64(-0.1814814814814815)],[np.float64(-0.3990740740740741)],[1],[0],[0],[1.5336688999996113],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
90,0,90,[np.float64(0.11481481481481481)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.3820852999997442],['target'],90,0,90,0,156.66841290000048,,10,156.64949690000049,156.66841290000048,156.66841290000048,0.03358570000000327,158.03167200000007,[np.float64(0.11481481481481481)],[np.float64(0.3388888888888889)],[1],[0],[0],[1.3820852999997442],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
91,0,91,[np.float64(0.44351851851851853)],[np.float64(0.024074074074074074)],[1],[0],[0],[2.9332118000002083],['target'],91,0,91,0,158.08582470000056,,10,158.06628720000026,158.08582470000056,158.08582470000056,0.03441430000020773,160.9996058000006,[np.float64(0.44351851851851853)],[np.float64(0.024074074074074074)],[1],[0],[0],[2.9332118000002083],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
92,0,92,[np.float64(-0.32314814814814813)],[np.float64(-0.39537037037037037)],[1],[0],[0],[1.4653905999994095],['target'],92,0,92,0,161.03054229999998,,5,161.0165603000005,161.03054229999998,161.03054229999998,0.016718300000320596,162.4820633999998,[np.float64(-0.32314814814814813)],[np.float64(-0.39537037037037037)],[1],[0],[0],[1.4653905999994095],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
93,0,93,[np.float64(0.01574074074074074)],[np.float64(0.21481481481481482)],[1],[0],[0],[1.3288285999997242],[None],93,0,93,0,162.53826050000043,,10,162.51991950000047,162.53826050000043,162.53826050000043,0.03763439999966067,163.8489128000001,[np.float64(0.01574074074074074)],[np.float64(0.21481481481481482)],[1],[0],[0],[1.3288285999997242],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
94,0,94,[np.float64(0.0787037037037037)],[np.float64(-0.325)],[1],[0],[0],[1.863417099999424],['target'],94,0,94,0,163.90590200000042,,10,163.88531120000061,163.90590200000042,163.90590200000042,0.036024600000018836,165.74884830000065,[np.float64(0.0787037037037037)],[np.float64(-0.325)],[1],[0],[0],[1.863417099999424],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
95,0,95,[np.float64(-0.2361111111111111)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.0998833000003287],['target'],95,0,95,0,165.78006800000003,,5,165.76557140000023,165.78006800000003,165.78006800000003,0.01650179999978718,166.86556250000012,[np.float64(-0.2361111111111111)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.0998833000003287],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
96,0,96,[np.float64(-0.09074074074074075)],[np.float64(-0.2972222222222222)],[1],[0],[0],[1.646904899999754],[None],96,0,96,0,166.9199206000003,,10,166.90066939999997,166.9199206000003,166.9199206000003,0.034861000000091735,168.5476950000002,[np.float64(-0.09074074074074075)],[np.float64(-0.2972222222222222)],[1],[0],[0],[1.646904899999754],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
97,0,97,[np.float64(-0.24166666666666667)],[np.float64(-0.39814814814814814)],[1],[0],[0],[1.2918299999992087],[None],97,0,97,0,168.60972690000017,,10,168.59044100000028,168.60972690000017,168.60972690000017,0.04246750000038446,169.8823781000001,[np.float64(-0.24166666666666667)],[np.float64(-0.39814814814814814)],[1],[0],[0],[1.2918299999992087],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
98,0,98,[np.float64(0.47314814814814815)],[np.float64(-0.3425925925925926)],[1],[0],[0],[1.982885599999463],['target'],98,0,98,0,169.9137228999998,,5,169.8991489,169.9137228999998,169.9137228999998,0.01655269999992015,171.88212139999996,[np.float64(0.47314814814814815)],[np.float64(-0.3425925925925926)],[1],[0],[0],[1.982885599999463],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
99,0,99,[np.float64(-0.23148148148148148)],[np.float64(0.1527777777777778)],[1],[0],[0],[1.0991498000003048],['target'],99,0,99,0,171.93571470000006,,10,171.9169437999999,171.93571470000006,171.93571470000006,0.03463499999998021,173.01619819999996,[np.float64(-0.23148148148148148)],[np.float64(0.1527777777777778)],[1],[0],[0],[1.0991498000003048],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
100,0,100,[np.float64(-0.15555555555555556)],[np.float64(0.34814814814814815)],[1],[0],[0],[1.128022100000635],['target'],100,0,100,0,173.07333420000032,,10,173.0539703000004,173.07333420000032,173.07333420000032,0.03755020000062359,174.18208380000033,[np.float64(-0.15555555555555556)],[np.float64(0.34814814814814815)],[1],[0],[0],[1.128022100000635],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
101,0,101,[np.float64(-0.20833333333333334)],[np.float64(-0.12037037037037036)],[1],[0],[0],[1.230316799999855],['target'],101,0,101,0,174.21717900000021,,5,174.20236999999997,174.21717900000021,174.21717900000021,0.020063699999809614,175.4327905,[np.float64(-0.20833333333333334)],[np.float64(-0.12037037037037036)],[1],[0],[0],[1.230316799999855],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
102,0,102,[np.float64(0.12407407407407407)],[np.float64(-0.03148148148148148)],[1],[0],[0],[0.9464176000001316],[None],102,0,102,0,175.4675713000006,,5,175.45192310000039,175.4675713000006,175.4675713000006,0.0189314999997805,176.39845820000028,[np.float64(0.12407407407407407)],[np.float64(-0.03148148148148148)],[1],[0],[0],[0.9464176000001316],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
103,0,103,[np.float64(-0.18333333333333332)],[np.float64(0.34074074074074073)],[1],[0],[0],[1.2660409000000072],['target'],103,0,103,0,176.45143610000014,,10,176.43318050000016,176.45143610000014,176.45143610000014,0.034482199999729346,177.69932179999978,[np.float64(-0.18333333333333332)],[np.float64(0.34074074074074073)],[1],[0],[0],[1.2660409000000072],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
104,0,104,[np.float64(-0.002777777777777778)],[np.float64(0.3416666666666667)],[1],[0],[0],[0.9302834999998595],['target'],104,0,104,0,177.75249059999987,,10,177.73423390000062,177.75249059999987,177.75249059999987,0.034716799999841896,178.66463509999994,[np.float64(-0.002777777777777778)],[np.float64(0.3416666666666667)],[1],[0],[0],[0.9302834999998595],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
105,0,105,[np.float64(-0.22407407407407406)],[np.float64(0.3527777777777778)],[1],[0],[0],[0.9612584000005882],['target'],105,0,105,0,178.7027549000004,,5,178.68655500000023,178.7027549000004,178.7027549000004,0.021638100000018312,179.64795360000062,[np.float64(-0.22407407407407406)],[np.float64(0.3527777777777778)],[1],[0],[0],[0.9612584000005882],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
106,0,106,[np.float64(-0.19444444444444445)],[np.float64(0.47962962962962963)],[1],[0],[0],[2.1487137000003713],[None],106,0,106,0,179.68038400000023,,5,179.66639269999996,179.68038400000023,179.68038400000023,0.018211600000540784,181.8152243000004,[np.float64(-0.19444444444444445)],[np.float64(0.47962962962962963)],[1],[0],[0],[2.1487137000003713],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
107,0,107,[np.float64(0.1712962962962963)],[np.float64(-0.12314814814814815)],[1],[0],[0],[1.4805851999999504],[None],107,0,107,0,181.84853960000055,,5,181.83375940000042,181.84853960000055,181.84853960000055,0.018173899999965215,183.31443840000065,[np.float64(0.1712962962962963)],[np.float64(-0.12314814814814815)],[1],[0],[0],[1.4805851999999504],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
108,0,108,[np.float64(0.20092592592592592)],[np.float64(0.12314814814814815)],[1],[0],[0],[0.8815715000000637],['target'],108,0,108,0,183.3495268000006,,5,183.33362639999996,183.3495268000006,183.3495268000006,0.019036400000004505,184.21530930000063,[np.float64(0.20092592592592592)],[np.float64(0.12314814814814815)],[1],[0],[0],[0.8815715000000637],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
109,0,109,[np.float64(-0.023148148148148147)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.2621276999998372],['target'],109,0,109,0,184.27159370000027,,10,184.2530899000003,184.27159370000027,184.27159370000027,0.03761690000010276,185.51532190000034,[np.float64(-0.023148148148148147)],[np.float64(-0.30185185185185187)],[1],[0],[0],[1.2621276999998372],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
110,0,110,[np.float64(-0.4166666666666667)],[np.float64(0.4074074074074074)],[1],[0],[0],[2.3503342000003613],['target'],110,0,110,0,185.56727260000025,,10,185.5480948000004,185.56727260000025,185.56727260000025,0.03255700000045181,187.89851869999984,[np.float64(-0.4166666666666667)],[np.float64(0.4074074074074074)],[1],[0],[0],[2.3503342000003613],['target'],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
111,0,111,[np.float64(-0.27870370370370373)],[np.float64(0.5)],[1],[0],[0],[2.594799800000146],[None],111,0,111,0,187.95752919999995,,10,187.93786530000034,187.95752919999995,187.95752919999995,0.03916969999954745,190.53277380000054,[np.float64(-0.27870370370370373)],[np.float64(0.5)],[1],[0],[0],[2.594799800000146],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
112,0,112,[np.float64(0.09907407407407408)],[np.float64(0.49907407407407406)],[1],[0],[0],[0.8833771999998135],[None],112,0,112,0,190.58251220000056,,10,190.56460779999998,190.58251220000056,190.58251220000056,0.03161480000017036,191.44812439999987,[np.float64(0.09907407407407408)],[np.float64(0.49907407407407406)],[1],[0],[0],[0.8833771999998135],[None],par_4_final,001,2025-09-30_12h22.28.161,visual search,,2025.1.1,59.94754589746534,2025-09-30 12h22.37.387381 +0530,
