reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
18,97,101,82,82,0,l,0.998683599999822,None,0,82,82,36,214.72545619999983,,214.7136870999998,214.72545619999983,215.70853390000002,215.70853390000002,215.72616659999994,216.70938130000013,l,0.998683599999822,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
13,24,14,83,83,0,t,0.6138552000002164,None,0,83,83,40,216.7249966999998,,216.7142199,216.7249966999998,217.70851589999984,217.70851589999984,217.72582030000012,218.32589849999977,t,0.6138552000002164,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
21,49,50,84,84,0,l,0.39785440000014205,None,0,84,84,92,218.34163739999985,,218.33003240000016,218.34163739999985,219.32515909999984,219.32515909999984,219.3415172,219.7258112999998,l,0.39785440000014205,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
55,69,14,85,85,0,l,2.1332680999998956,None,0,85,85,52,219.74136980000003,,219.73092570000017,219.74136980000003,220.7419614999999,220.7419614999999,220.7419614999999,222.87595629999987,l,2.1332680999998956,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
37,69,74,86,86,0,l,0.7215481999996882,None,0,86,86,18,222.8914589000001,,222.88023590000012,222.8914589000001,223.8753571000002,223.8753571000002,223.89221839999982,224.60929549999992,l,0.7215481999996882,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
24,41,45,87,87,0,l,1.4454934000000321,None,0,87,87,95,224.62472179999986,,224.61401160000014,224.62472179999986,225.60859699999992,225.60859699999992,225.62521000000015,227.05948720000015,l,1.4454934000000321,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
43,68,76,88,88,0,l,1.380333999999948,None,0,88,88,34,227.07497740000008,,227.0639468999998,227.07497740000008,228.07523170000013,228.07523170000013,228.07523170000013,229.45904040000005,l,1.380333999999948,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
33,58,90,89,89,0,l,0.7899412000001576,None,0,89,89,22,229.47487249999995,,229.46394899999996,229.47487249999995,230.45853720000014,230.45853720000014,230.47517849999986,231.25919729999987,l,0.7899412000001576,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
47,72,87,90,90,0,l,0.7846072000002096,None,0,90,90,27,231.2753220999998,,231.2634892000001,231.2753220999998,232.25833319999992,232.25833319999992,232.2753275,233.0592155999998,l,0.7846072000002096,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
44,69,3,91,91,0,l,0.8052551000000676,None,0,91,91,49,233.07503009999982,,233.06426939999983,233.07503009999982,234.05859099999998,234.05859099999998,234.07529750000003,234.87564440000006,l,0.8052551000000676,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
24,69,7,92,92,0,l,1.2959789999999884,None,0,92,92,41,234.89176799999996,,234.8800683999998,234.89176799999996,235.8753931000001,235.8753931000001,235.8918407000001,237.17697550000003,l,1.2959789999999884,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
45,77,94,93,93,0,l,0.9641973000002508,None,0,93,93,78,237.19152159999976,,237.18211299999984,237.19152159999976,238.19212400000015,238.19212400000015,238.19212400000015,239.1591999000002,l,0.9641973000002508,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
57,102,132,94,94,0,t,1.475623899999846,None,0,94,94,76,239.1751666,,239.16358579999996,239.1751666,240.15875370000003,240.15875370000003,240.1752065999999,241.64225870000018,t,1.475623899999846,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
54,98,111,95,95,0,l,1.981694100000368,None,0,95,95,32,241.65817030000017,,241.64697100000012,241.65817030000017,242.64176610000004,242.64176610000004,242.6592943999999,244.6261542000002,l,1.981694100000368,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
32,78,14,96,96,0,l,2.8412913000001936,None,0,96,96,62,244.64197060000015,,244.63071499999978,244.64197060000015,245.64209040000014,245.64209040000014,245.64209040000014,248.4925287000001,l,2.8412913000001936,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
20,35,30,97,97,0,l,4.9386036999999305,None,0,97,97,96,248.5087239999998,,248.4973488999999,248.5087239999998,249.4920403000001,249.4920403000001,249.50874750000003,254.44260940000004,l,4.9386036999999305,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
60,118,90,98,98,0,l,3.0475258999999824,None,0,98,98,57,254.4585860000002,,254.44702640000014,254.4585860000002,255.44198210000013,255.44198210000013,255.45881090000012,258.49243130000013,l,3.0475258999999824,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
55,69,60,99,99,0,l,0.6308917000001202,None,0,99,99,35,258.5088510999999,,258.4972355,258.5088510999999,259.4921187,259.4921187,259.5090065999998,260.12582889999976,l,0.6308917000001202,None,305,001,2025-10-30_12h04.41.720,delay_discounting,,2025.1.1,60.08615152406037,2025-10-30 12h08.59.722236 +0530,
