pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line_3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,165,1,41,v,1,0.6910169000002497,None,41,1,165,1,,,,,476.0639335000001,,476.04871589999993,476.0639335000001,477.04750409999997,477.04750409999997,477.04750409999997,477.04750409999997,477.0643418999998,478.0475409999999,478.0475409999999,478.7480738999998,v,1,0.6910169000002497,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,166,2,41,c,1,0.9329761999997572,None,41,2,166,2,,,,,478.7632346999999,,478.7485263999997,478.7632346999999,479.7477323999997,479.7477323999997,479.7477323999997,479.7477323999997,479.7641641,480.7473439999999,480.7473439999999,481.6821292999998,c,1,0.9329761999997572,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,167,3,41,z,1,0.8142938000000868,None,41,3,167,3,,,,,481.69707489999973,,481.6826183999997,481.69707489999973,482.6975569000001,482.6975569000001,482.6975569000001,482.6975569000001,482.6975569000001,483.69753949999995,483.69753949999995,484.5147662999998,z,1,0.8142938000000868,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,168,0,42,x,1,1.250307299999804,None,42,0,168,0,,,,,484.5310562999998,,484.515304,484.5310562999998,485.5142307000001,485.5142307000001,485.5142307000001,485.5142307000001,485.53093450000006,486.51421389999996,486.51421389999996,487.76522669999986,x,1,1.250307299999804,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,169,1,42,v,1,1.0353894999998374,None,42,1,169,1,,,,,487.7808503000001,,487.76570839999977,487.7808503000001,488.7808031999998,488.7808031999998,488.7808031999998,488.7808031999998,488.7808031999998,489.7809321,489.7809321,490.831827,v,1,1.0353894999998374,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,170,2,42,c,1,1.1010327999997571,None,42,2,170,2,,,,,490.847612,,490.832402,490.847612,491.83136579999973,491.83136579999973,491.83136579999973,491.83136579999973,491.8478970000001,492.8308419,492.8308419,493.9480822999999,c,1,1.1010327999997571,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,171,3,42,z,1,0.8458270999999513,None,42,3,171,3,,,,,493.96419939999987,,493.9485102999997,493.96419939999987,494.9484133000001,494.9484133000001,494.9484133000001,494.9484133000001,494.9646514000001,495.94760589999987,495.94760589999987,496.79850259999967,z,1,0.8458270999999513,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,172,0,43,x,1,0.708972299999914,None,43,0,172,0,,,,,496.8142936999998,,496.7990781999997,496.8142936999998,497.81424849999985,497.81424849999985,497.81424849999985,497.81424849999985,497.81424849999985,498.7975435999997,498.7975435999997,499.51538519999986,x,1,0.708972299999914,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,173,1,43,v,1,0.8703915000000961,None,43,1,173,1,,,,,499.53060289999985,,499.5159496000001,499.53060289999985,500.5312525999998,500.5312525999998,500.5312525999998,500.5312525999998,500.5312525999998,501.5312875999998,501.5312875999998,502.41498379999985,v,1,0.8703915000000961,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,174,2,43,c,1,0.7965821000002506,None,43,2,174,2,,,,,502.43166470000006,,502.41548349999994,502.43166470000006,503.4142477999999,503.4142477999999,503.4142477999999,503.4142477999999,503.4312519,504.4142769,504.4142769,505.2154038999997,c,1,0.7965821000002506,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
