reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78,101,30,82,82,0,l,1.7197324999997363,None,0,82,82,54,212.05890000000045,,212.04837970000017,212.05890000000045,213.0426639000002,213.0426639000002,213.05933010000035,214.77682950000008,l,1.7197324999997363,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
33,56,65,83,83,0,l,1.7142381999992722,None,0,83,83,84,214.79287450000038,,214.7812097000001,214.79287450000038,215.77625399999988,215.77625399999988,215.79271740000013,217.49332019999974,l,1.7142381999992722,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
77,91,101,84,84,0,l,1.2010473999998794,None,0,84,84,55,217.5088737000001,,217.49791479999976,217.5088737000001,218.50960330000044,218.50960330000044,218.50960330000044,219.72665559999996,l,1.2010473999998794,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
57,102,132,85,85,0,l,2.0852625999996235,None,0,85,85,76,219.74219260000018,,219.7311840999996,219.74219260000018,220.72580460000017,220.72580460000017,220.74256949999972,222.82674950000046,l,2.0852625999996235,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
18,97,101,86,86,0,l,1.1688742000005732,None,0,86,86,36,222.84228850000045,,222.83220279999978,222.84228850000045,223.82616850000022,223.82616850000022,223.84277940000038,225.0100862000004,l,1.1688742000005732,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
37,74,81,87,87,0,l,1.235245599999871,None,0,87,87,89,225.02632659999972,,225.01445250000006,225.02632659999972,226.00948290000042,226.00948290000042,226.02629240000033,227.2602681000003,l,1.235245599999871,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
20,62,60,88,88,0,l,0.9782046000000264,None,0,88,88,61,227.27572999999984,,227.26590989999977,227.27572999999984,228.27609150000035,228.27609150000035,228.27609150000035,229.26057660000015,l,0.9782046000000264,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
72,86,79,89,89,0,l,3.088617299999896,None,0,89,89,82,229.27590949999967,,229.26510019999978,229.27590949999967,230.27608530000043,230.27608530000043,230.27608530000043,233.3769084999999,l,3.088617299999896,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
75,92,3,90,90,0,l,1.8533783000002586,None,0,90,90,42,233.3925850999999,,233.3820837999997,233.3925850999999,234.3760471999999,234.3760471999999,234.39283839999962,236.24344619999965,l,1.8533783000002586,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
45,77,94,91,91,0,l,2.1722139000003153,None,0,91,91,78,236.2595468000004,,236.24788899999976,236.2595468000004,237.2428788000002,237.2428788000002,237.25937629999999,239.4270418000001,l,2.1722139000003153,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
21,44,90,92,92,0,l,1.1887387999995553,None,0,92,92,19,239.44306710000046,,239.43166280000014,239.44306710000046,240.42641800000047,240.42641800000047,240.44293940000034,241.62699440000006,l,1.1887387999995553,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
55,69,14,93,93,0,t,1.3802824000003966,None,0,93,93,52,241.64227919999985,,241.63237530000015,241.64227919999985,242.6262154000001,242.6262154000001,242.64291209999965,244.00996330000044,t,1.3802824000003966,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
25,50,62,94,94,0,l,2.3664390999992975,None,0,94,94,70,244.02581520000012,,244.0148377999999,244.02581520000012,245.0095468000004,245.0095468000004,245.0271134999998,247.37717930000008,l,2.3664390999992975,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
23,61,60,95,95,0,l,2.3056742000007944,None,0,95,95,99,247.39332690000037,,247.3816423000003,247.39332690000037,248.39285249999966,248.39285249999966,248.39285249999966,250.71016819999977,l,2.3056742000007944,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
44,83,76,96,96,0,l,1.9286411000002772,None,0,96,96,81,250.7258171999997,,250.71522909999976,250.7258171999997,251.70970009999974,251.70970009999974,251.7264664999998,253.6438592999998,l,1.9286411000002772,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
54,76,67,97,97,0,l,3.121797100000549,None,0,97,97,21,253.6605242999999,,253.6479546000005,253.6605242999999,254.6604572000001,254.6604572000001,254.6604572000001,257.79331109999976,l,3.121797100000549,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
54,56,90,98,98,0,t,1.4753938000003473,None,0,98,98,56,257.8097966,,257.7980725000002,257.8097966,258.7932155000003,258.7932155000003,258.80960019999975,260.27720030000046,t,1.4753938000003473,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
42,52,60,99,99,0,t,2.599819699999898,None,0,99,99,7,260.2926583000003,,260.2815019000004,260.2926583000003,261.2760747999996,261.2760747999996,261.2930545000004,263.8771609999999,t,2.599819699999898,None,876,001,2025-10-30_12h31.35.528,delay_discounting,,2025.1.1,60.423508370161954,2025-10-30 12h31.43.887106 +0530,
