pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line_3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,62,2,15,c,1,0.848485399999845,None,15,2,62,2,,,,,177.93237390000013,,177.9167182000001,177.93237390000013,178.91556070000024,178.91556070000024,178.91556070000024,178.91556070000024,178.93218849999994,179.91553810000005,179.91553810000005,180.76666420000038,c,1,0.848485399999845,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,63,3,15,z,1,0.8563639999993029,None,15,3,63,3,,,,,180.7821985999999,,180.7671406999998,180.7821985999999,181.78223239999988,181.78223239999988,181.78223239999988,181.78223239999988,181.78223239999988,182.7657822000001,182.7657822000001,183.63333570000032,z,1,0.8563639999993029,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,64,0,16,x,1,0.7427287000000433,None,16,0,64,0,,,,,183.64866840000013,,183.6338780999995,183.64866840000013,184.63233239999954,184.63233239999954,184.63233239999954,184.63233239999954,184.6489593999995,185.64893049999955,185.64893049999955,186.39937790000022,x,1,0.7427287000000433,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,65,1,16,v,1,0.539190100000269,None,16,1,65,1,,,,,186.41572050000013,,186.3999199,186.41572050000013,187.39893229999961,187.39893229999961,187.39893229999961,187.39893229999961,187.41591849999986,188.39925080000012,188.39925080000012,188.94955260000006,v,1,0.539190100000269,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,66,2,16,c,1,0.4998640999992858,None,16,2,66,2,,,,,188.96600409999974,,188.9500197999996,188.96600409999974,189.9490141999995,189.9490141999995,189.9490141999995,189.9490141999995,189.9658257000001,190.94872039999973,190.94872039999973,191.4496933999999,c,1,0.4998640999992858,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,67,3,16,z,1,0.6477190999994491,None,16,3,67,3,,,,,191.4657503999997,,191.45018720000007,191.4657503999997,192.4487976999999,192.4487976999999,192.4487976999999,192.4487976999999,192.46576600000026,193.44895710000037,193.44895710000037,194.0998497999999,z,1,0.6477190999994491,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,68,0,17,x,1,0.7343587000004845,None,17,0,68,0,,,,,194.11550179999995,,194.1003353999995,194.11550179999995,195.09893029999967,195.09893029999967,195.09893029999967,195.09893029999967,195.1158433999999,196.09897569999976,196.09897569999976,196.84986060000028,x,1,0.7343587000004845,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,69,1,17,v,1,0.4794828999993115,None,17,1,69,1,,,,,196.86571149999963,,196.85041319999982,196.86571149999963,197.84915100000035,197.84915100000035,197.84915100000035,197.84915100000035,197.86570250000022,198.86650869999994,198.86650869999994,199.35030519999964,v,1,0.4794828999993115,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,70,2,17,c,1,0.5235355999993772,None,17,2,70,2,,,,,199.3655418999997,,199.35082069999953,199.3655418999997,200.36603790000026,200.36603790000026,200.36603790000026,200.36603790000026,200.36603790000026,201.36599370000022,201.36599370000022,201.8998776999997,c,1,0.5235355999993772,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,71,3,17,z,1,0.6572077999999237,None,17,3,71,3,,,,,201.91666989999976,,201.90030969999953,201.91666989999976,202.8991221999995,202.8991221999995,202.8991221999995,202.8991221999995,202.91568900000038,203.89911279999978,203.89911279999978,204.5664429999997,z,1,0.6572077999999237,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,72,0,18,x,1,0.48482640000020183,None,18,0,72,0,,,,,204.5823822000002,,204.5669323000002,204.5823822000002,205.56587209999998,205.56587209999998,205.56587209999998,205.56587209999998,205.58232359999965,206.5657868999997,206.5657868999997,207.0667615000002,x,1,0.48482640000020183,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,73,1,18,v,1,0.5253687999993417,None,18,1,73,1,,,,,207.08212009999988,,207.0672537999999,207.08212009999988,208.08242289999998,208.08242289999998,208.08242289999998,208.08242289999998,208.08242289999998,209.0823117,209.0823117,209.61649560000023,v,1,0.5253687999993417,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,74,2,18,c,1,0.6318074999999226,None,18,2,74,2,,,,,209.63241480000033,,209.61704389999977,209.63241480000033,210.63212939999994,210.63212939999994,210.63212939999994,210.63212939999994,210.63212939999994,211.6160086,211.6160086,212.25080160000016,c,1,0.6318074999999226,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,75,3,18,z,1,0.46430710000004183,None,18,3,75,3,,,,,212.26573540000027,,212.2512888000001,212.26573540000027,213.26565539999956,213.26565539999956,213.26565539999956,213.26565539999956,213.26565539999956,214.26618119999966,214.26618119999966,214.7332961000002,z,1,0.46430710000004183,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,76,0,19,x,1,0.6499546000004557,None,19,0,76,0,,,,,214.74905959999978,,214.73380980000002,214.74905959999978,215.7325751999997,215.7325751999997,215.7325751999997,215.7325751999997,215.74892139999974,216.7325966999997,216.7325966999997,217.38356699999986,x,1,0.6499546000004557,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,77,1,19,v,1,0.8843787999994674,None,19,1,77,1,,,,,217.4002588000003,,217.38406399999985,217.4002588000003,218.38240169999972,218.38240169999972,218.38240169999972,218.38240169999972,218.4159940999998,219.38239109999995,219.38239109999995,220.28416070000003,v,1,0.8843787999994674,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,78,2,19,c,1,0.7632458000007318,None,19,2,78,2,,,,,220.2990245000001,,220.2847641999997,220.2990245000001,221.29914759999974,221.29914759999974,221.29914759999974,221.29914759999974,221.29914759999974,222.29920479999964,222.29920479999964,223.0663585000002,c,1,0.7632458000007318,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,79,3,19,z,1,0.6391379000006054,None,19,3,79,3,,,,,223.08237980000013,,223.06681639999988,223.08237980000013,224.0659222000004,224.0659222000004,224.0659222000004,224.0659222000004,224.0824161999999,225.06607520000034,225.06607520000034,225.71701089999988,z,1,0.6391379000006054,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,80,0,20,x,1,0.6441371999999319,None,20,0,80,0,,,,,225.7326353999997,,225.7175000999996,225.7326353999997,226.73248450000028,226.73248450000028,226.73248450000028,226.73248450000028,226.73248450000028,227.73248849999982,227.73248849999982,228.38344570000027,x,1,0.6441371999999319,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,81,1,20,v,1,0.4900576000000001,None,20,1,81,1,,,,,228.39958819999993,,228.38393900000028,228.39958819999993,229.3992417999998,229.3992417999998,229.3992417999998,229.3992417999998,229.3992417999998,230.38249050000013,230.38249050000013,230.8832454000003,v,1,0.4900576000000001,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,82,2,20,c,1,0.6964336999999432,None,20,2,82,2,,,,,230.8990844,,230.8837840999995,230.8990844,231.88242600000012,231.88242600000012,231.88242600000012,231.88242600000012,231.89898449999964,232.88245019999977,232.88245019999977,233.58363230000032,c,1,0.6964336999999432,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,83,3,20,z,1,0.5900738000000274,None,20,3,83,3,,,,,233.59900779999953,,233.5841215999999,233.59900779999953,234.5989367000002,234.5989367000002,234.5989367000002,234.5989367000002,234.5989367000002,235.5992723999998,235.5992723999998,236.1998520999996,z,1,0.5900738000000274,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,84,0,21,c,0,0.589063299999907,None,21,0,84,0,,,,,236.21596150000005,,236.20030489999954,236.21596150000005,237.19920509999974,237.19920509999974,237.19920509999974,237.19920509999974,237.21585870000035,238.19939309999972,238.19939309999972,238.79985339999985,c,0,0.589063299999907,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,85,1,21,v,1,0.8189764999997351,None,21,1,85,1,,,,,238.8159571999995,,238.80030840000018,238.8159571999995,239.79927829999997,239.79927829999997,239.79927829999997,239.79927829999997,239.8160968000002,240.79923229999986,240.79923229999986,241.63309469999967,v,1,0.8189764999997351,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,86,2,21,c,1,0.6776198000006843,None,21,2,86,2,,,,,241.6492000999997,,241.63363440000012,241.6492000999997,242.63252829999965,242.63252829999965,242.63252829999965,242.63252829999965,242.6493303999996,243.63264760000038,243.63264760000038,244.31656399999974,c,1,0.6776198000006843,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,87,3,21,z,1,0.7307655000004161,None,21,3,87,3,,,,,244.3326618000001,,244.31699339999977,244.3326618000001,245.31595560000005,245.31595560000005,245.31595560000005,245.31595560000005,245.33264940000026,246.31594740000037,246.31594740000037,247.0498402000003,z,1,0.7307655000004161,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,88,0,22,x,1,1.1095377000001463,None,22,0,88,0,,,,,247.06679590000022,,247.05039990000023,247.06679590000022,248.04920299999958,248.04920299999958,248.04920299999958,248.04920299999958,248.06648779999978,249.04929230000016,249.04929230000016,250.16639729999952,x,1,1.1095377000001463,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,89,1,22,v,1,0.5969367999996393,None,22,1,89,1,,,,,250.18277089999992,,250.16692820000026,250.18277089999992,251.16605299999992,251.16605299999992,251.16605299999992,251.16605299999992,251.18346409999958,252.16560990000016,252.16560990000016,252.76634439999998,v,1,0.5969367999996393,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,90,2,22,c,1,0.707360499999595,None,22,2,90,2,,,,,252.78272319999996,,252.76684490000025,252.78272319999996,253.76602660000026,253.76602660000026,253.76602660000026,253.76602660000026,253.7825839999996,254.7659623999998,254.7659623999998,255.48304999999982,c,1,0.707360499999595,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,91,3,22,z,1,1.2664561000001413,None,22,3,91,3,,,,,255.50003839999954,,255.4835879000002,255.50003839999954,256.48270030000003,256.48270030000003,256.48270030000003,256.48270030000003,256.49938850000035,257.4825410000003,257.4825410000003,258.75041619999956,z,1,1.2664561000001413,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,92,0,23,x,1,0.5657264999999825,None,23,0,92,0,,,,,258.7658217999997,,258.7509234999998,258.7658217999997,259.76600789999975,259.76600789999975,259.76600789999975,259.76600789999975,259.76600789999975,260.7496074999999,260.7496074999999,261.3176080000003,x,1,0.5657264999999825,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,93,1,23,v,1,0.6572865999996793,None,23,1,93,1,,,,,261.33252660000016,,261.31812329999957,261.33252660000016,262.33271650000006,262.33271650000006,262.33271650000006,262.33271650000006,262.33271650000006,263.33263629999965,263.33263629999965,264.0000334999995,v,1,0.6572865999996793,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,94,2,23,c,1,0.7399741999997786,None,23,2,94,2,,,,,264.01657499999965,,264.00056479999967,264.01657499999965,264.99930589999985,264.99930589999985,264.99930589999985,264.99930589999985,265.0160864999998,265.99940549999974,265.99940549999974,266.75029840000025,c,1,0.7399741999997786,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,95,3,23,z,1,0.48288529999990715,None,23,3,95,3,,,,,266.7663536,,266.75072530000034,266.7663536,267.74947580000025,267.74947580000025,267.74947580000025,267.74947580000025,267.76613459999953,268.7661084000001,268.7661084000001,269.2522192999995,z,1,0.48288529999990715,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,96,0,24,x,1,0.36249950000001263,None,24,0,96,0,,,,,269.2660464999999,,269.2526736,269.2660464999999,270.2660211000002,270.2660211000002,270.2660211000002,270.2660211000002,270.2660211000002,271.26603350000005,271.26603350000005,271.63387239999975,x,1,0.36249950000001263,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,97,1,24,v,1,0.6354817000001276,None,24,1,97,1,,,,,271.6494488999997,,271.63431599999967,271.6494488999997,272.64923269999963,272.64923269999963,272.64923269999963,272.64923269999963,272.64923269999963,273.6497128000001,273.6497128000001,274.3003031999997,v,1,0.6354817000001276,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,98,2,24,c,1,0.9006328999994366,None,24,2,98,2,,,,,274.3163629999999,,274.30078109999977,274.3163629999999,275.29939060000015,275.29939060000015,275.29939060000015,275.29939060000015,275.31606120000015,276.2994689999996,276.2994689999996,277.2178815999996,c,1,0.9006328999994366,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,99,3,24,z,1,0.5470665000002555,None,24,3,99,3,,,,,277.2326971000002,,277.2184062999995,277.2326971000002,278.23281380000026,278.23281380000026,278.23281380000026,278.23281380000026,278.23281380000026,279.2327656999996,279.2327656999996,279.7833926000003,z,1,0.5470665000002555,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,100,0,25,x,1,0.7599945000001753,None,25,0,100,0,,,,,279.7998114000002,,279.78382320000037,279.7998114000002,280.7827686999999,280.7827686999999,280.7827686999999,280.7827686999999,280.79976110000007,281.78274429999965,281.78274429999965,282.55110309999964,x,1,0.7599945000001753,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,101,1,25,v,1,0.44612529999994877,None,25,1,101,1,,,,,282.5660515999998,,282.5516411999997,282.5660515999998,283.56613389999984,283.56613389999984,283.56613389999984,283.56613389999984,283.56613389999984,284.56612440000026,284.56612440000026,285.01707869999973,v,1,0.44612529999994877,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,102,2,25,c,1,0.6713359999994282,None,25,2,102,2,,,,,285.03340449999996,,285.0175479999998,285.03340449999996,286.01623329999984,286.01623329999984,286.01623329999984,286.01623329999984,286.0329458999995,287.01612750000004,287.01612750000004,287.7008138000001,c,1,0.6713359999994282,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,103,3,25,z,1,0.37336600000071485,None,25,3,103,3,,,,,287.7169898000002,,287.70130249999966,287.7169898000002,288.7163989999999,288.7163989999999,288.7163989999999,288.7163989999999,288.7163989999999,289.7162263,289.7162263,290.10044089999974,z,1,0.37336600000071485,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,104,0,26,c,0,0.3639911000000211,None,26,0,104,0,,,,,290.1162381000004,,290.10096840000006,290.1162381000004,291.0992567000003,291.0992567000003,291.0992567000003,291.0992567000003,291.11612220000006,292.0997024999997,292.0997024999997,292.4666051000004,c,0,0.3639911000000211,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,105,1,26,v,1,0.3423284999998941,None,26,1,105,1,,,,,292.4826555999998,,292.46707030000016,292.4826555999998,293.46627350000017,293.46627350000017,293.46627350000017,293.46627350000017,293.48277210000015,294.4659367000004,294.4659367000004,294.81706719999966,v,1,0.3423284999998941,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,106,2,26,c,1,0.3374063000001115,None,26,2,106,2,,,,,294.8329769000002,,294.81761970000025,294.8329769000002,295.8161272999996,295.8161272999996,295.8161272999996,295.8161272999996,295.83300959999997,296.8161874999996,296.8161874999996,297.16675719999967,c,1,0.3374063000001115,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,107,3,26,z,1,1.151346999999987,None,26,3,107,3,,,,,297.18289209999966,,297.16723769999953,297.18289209999966,298.1663123999997,298.1663123999997,298.1663123999997,298.1663123999997,298.18280369999957,299.16651829999955,299.16651829999955,300.33365739999954,z,1,1.151346999999987,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,108,0,27,x,1,1.1090979999999035,None,27,0,108,0,,,,,300.3494271999998,,300.3341897999999,300.3494271999998,301.33307030000014,301.33307030000014,301.33307030000014,301.33307030000014,301.34974580000016,302.33277720000024,302.33277720000024,303.4500293000001,x,1,1.1090979999999035,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,109,1,27,v,1,0.4254840999992666,None,27,1,109,1,,,,,303.4662546999998,,303.4504621999995,303.4662546999998,304.44962570000007,304.44962570000007,304.44962570000007,304.44962570000007,304.4662011999999,305.44965299999967,305.44965299999967,305.88323560000026,v,1,0.4254840999992666,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,110,2,27,c,1,0.5764977999997427,None,27,2,110,2,,,,,305.8996052000002,,305.8837690999999,305.8996052000002,306.8828738000002,306.8828738000002,306.8828738000002,306.8828738000002,306.89964619999955,307.8828758999998,307.8828758999998,308.46658060000027,c,1,0.5764977999997427,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,111,3,27,z,1,0.27469509999991715,None,27,3,111,3,,,,,308.48289449999993,,308.4671067999998,308.48289449999993,309.4661006999995,309.4661006999995,309.4661006999995,309.4661006999995,309.4828631999999,310.4664512999998,310.4664512999998,310.75037059999977,z,1,0.27469509999991715,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,112,0,28,x,1,1.0599564999993163,None,28,0,112,0,,,,,310.76628119999987,,310.75088510000023,310.76628119999987,311.7503840999998,311.7503840999998,311.7503840999998,311.7503840999998,311.7662471000003,312.74934479999956,312.74934479999956,313.81704979999995,x,1,1.0599564999993163,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,113,1,28,v,1,0.7726408999997147,None,28,1,113,1,,,,,313.8336964,,313.8175497000002,313.8336964,314.8162708,314.8162708,314.8162708,314.8162708,314.8331698000002,315.81627560000015,315.81627560000015,316.60031789999994,v,1,0.7726408999997147,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,114,2,28,c,1,0.36009390000072017,None,28,2,114,2,,,,,316.61634609999965,,316.6008849,316.61634609999965,317.5996196999995,317.5996196999995,317.5996196999995,317.5996196999995,317.61635279999973,318.59961010000006,318.59961010000006,318.9669799000003,c,1,0.36009390000072017,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,115,3,28,z,1,0.5020449999992707,None,28,3,115,3,,,,,318.9831444000001,,318.9675036999997,318.9831444000001,319.9662902,319.9662902,319.9662902,319.9662902,319.9830879000001,320.96636390000003,320.96636390000003,321.4837563000001,z,1,0.5020449999992707,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,116,0,29,x,1,0.28145580000000336,None,29,0,116,0,,,,,321.4998317999998,,321.48418219999985,321.4998317999998,322.48284069999954,322.48284069999954,322.48284069999954,322.48284069999954,322.50034609999966,323.4829501000004,323.4829501000004,323.76788450000004,x,1,0.28145580000000336,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,117,1,29,v,1,0.33642519999921205,None,29,1,117,1,,,,,323.78283379999993,,323.7683520999999,323.78283379999993,324.78335309999966,324.78335309999966,324.78335309999966,324.78335309999966,324.78335309999966,325.7832890999998,325.7832890999998,326.13346900000033,v,1,0.33642519999921205,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,118,2,29,c,1,0.23472119999951246,None,29,2,118,2,,,,,326.15009350000037,,326.13401729999987,326.15009350000037,327.1331033999995,327.1331033999995,327.1331033999995,327.1331033999995,327.1499402999998,328.1330065000002,328.1330065000002,328.3848074999996,c,1,0.23472119999951246,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,119,3,29,z,1,0.29719659999955184,None,29,3,119,3,,,,,328.3995410999996,,328.3852708000004,328.3995410999996,329.3997411999999,329.3997411999999,329.3997411999999,329.3997411999999,329.3997411999999,330.3994419999999,330.3994419999999,330.70020360000035,z,1,0.29719659999955184,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,120,0,30,x,1,0.2675530999995317,None,30,0,120,0,,,,,330.7163719,,330.7006719000001,330.7163719,331.6997610999997,331.6997610999997,331.6997610999997,331.6997610999997,331.71660840000004,332.69999389999975,332.69999389999975,332.98399419999987,x,1,0.2675530999995317,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,121,1,30,v,1,0.3196269999998549,None,30,1,121,1,,,,,332.99972809999963,,332.9845188999998,332.99972809999963,333.9831145999997,333.9831145999997,333.9831145999997,333.9831145999997,333.9996834000003,334.99969520000013,334.99969520000013,335.3339054999997,v,1,0.3196269999998549,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
50,c,122,2,30,c,1,0.26440939999974944,None,30,2,122,2,,,,,335.34957120000036,,335.3344162000003,335.34957120000036,336.3330745000003,336.3330745000003,336.3330745000003,336.3330745000003,336.3496204000003,337.3329834999995,337.3329834999995,337.6002171,c,1,0.26440939999974944,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-150,z,123,3,30,z,1,0.3627260000002934,None,30,3,123,3,,,,,337.61721169999964,,337.60066840000036,337.61721169999964,338.59977230000004,338.59977230000004,338.59977230000004,338.59977230000004,338.61736029999975,339.5998790000003,339.5998790000003,339.9687107,z,1,0.3627260000002934,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
-50,x,124,0,31,x,1,0.42622769999979937,None,31,0,124,0,,,,,339.9831223000001,,339.9692107000001,339.9831223000001,340.98322240000016,340.98322240000016,340.98322240000016,340.98322240000016,340.98322240000016,341.98305770000024,341.98305770000024,342.4164824999998,x,1,0.42622769999979937,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
150,v,125,1,31,v,1,0.447380599999633,None,31,1,125,1,,,,,342.4330536999996,,342.4169906999996,342.4330536999996,343.4167951999998,343.4167951999998,343.4167951999998,343.4167951999998,343.4330829999999,344.4167526000001,344.4167526000001,344.86706500000037,v,1,0.447380599999633,None,,,,,par_3_mtr_seq,001,2025-10-01_20h32.23.763,untitled,,2025.1.1,59.80621589926061,2025-10-01 20h32.39.360764 +0530,
